id,label
jnSqifizycs__U__S12---0616.520-0619.660,ar
w1dFaajKEDg__U__S31---0192.830-0199.180,ar
xKWyhgX806s__U__S11---0089.710-0101.170,ar
ahqFyI24lq0__U__S103---2149.010-2153.290,ar
28VOqRoheWM__U__S51---0310.160-0320.260,ar
sXrPtOu3dmI__U__S107---0543.160-0549.100,ar
CN1syNcKtb0__U__S148---1042.730-1050.390,ar
ZbFQqx3UqHM__U__S0---0120.140-0134.510,ar
nwFUgqUSznw__U__S146---0189.340-0197.570,ar
vf6996Urn3M__U__S125---0831.900-0836.210,ar
k6tTA--5I_I__U__S16---0322.000-0325.860,ar
aydTM0Rqkbo__U__S179---1589.070-1595.690,ar
GyypH9HLpEs__U__S118---0495.350-0504.580,ar
7VFnXb1AlbM__U__S144---0989.170-1004.710,ar
iuBQ6IVDAr0__U__S123---0755.190-0760.050,ar
HCpzWMdD1Cc__U__S108---1683.900-1693.980,ar
U-PYjHckj2w__U__S177---0548.700-0563.850,ar
9BJXCIaJeTE__U__S100---0788.940-0797.990,ar
QMUINq8Qydg__U__S39---0388.180-0399.830,ar
vf6996Urn3M__U__S225---1720.480-1734.030,ar
SqScNJdZrqs__U__S15---0175.000-0185.630,ar
PaUZflGvMxo__U__S56---0394.250-0404.300,ar
a2Yx3PKZIbE__U__S69---0329.440-0338.100,ar
sIE26tBDVnc__U__S20---0302.780-0306.250,ar
CP0JrlvC6rM__U__S25---0195.570-0205.590,ar
sIE26tBDVnc__U__S32---0329.560-0332.000,ar
-TwbJBWTDro__U__S104---2405.190-2415.040,ar
iztrZFlL-uY__U__S17---0692.220-0708.350,ar
onvTBX2R9k0__U__S28---0162.930-0175.830,ar
F7b7oQ54iDY__U__S189---1152.230-1157.940,ar
F7b7oQ54iDY__U__S213---1345.440-1349.690,ar
-1VOV8j_aW8__U__S112---0155.940-0164.780,ar
tYf-2NCKH2c__U__S105---0671.100-0674.780,ar
cm4eD4Cv5x0__U__S0---0000.000-0006.210,ar
25P5y1SZ5bM__U__S12---0529.510-0533.410,ar
fyDsj-DOZ5w__U__S44---0308.360-0313.610,ar
yoZo5HZ6w90__U__S132---0969.390-0981.600,ar
a1Q1QOWjs5Q__U__S118---1042.970-1052.900,ar
KzrSKNoOcIU__U__S24---0307.650-0314.470,ar
liNPRpVSrIE__U__S13---0073.260-0088.660,ar
C8onkUGqhnU__U__S254---1675.130-1684.790,ar
uUPLjoeMKHg__U__S1---0534.760-0543.870,ar
92ezoJwZfM4__U__S2---0030.350-0039.390,ar
SLiONFahXh4__U__S159---2600.620-2618.260,ar
RSELSFwO6Yg__U__S157---1020.990-1037.620,ar
CN1syNcKtb0__U__S297---1924.670-1939.290,ar
iztrZFlL-uY__U__S17---0621.270-0638.630,ar
PdItY2YHW9A__U__S10---0094.140-0113.550,ar
exgoEpdiiyI__U__S21---0181.890-0194.040,ar
jesm52RBfOs__U__S15---0349.880-0358.800,ar
28VOqRoheWM__U__S103---0398.570-0402.310,ar
9BJXCIaJeTE__U__S187---1269.290-1288.680,ar
2MI6yQ7oaIs__U__S103---0362.350-0365.970,ar
XTdEt3UEiLw__U__S14---0057.160-0068.080,ar
SLiONFahXh4__U__S10---0268.100-0275.530,ar
TwvfG4iWCi8__U__S11---0064.530-0075.550,ar
nJhDV8eSico__U__S333---1998.700-2003.830,ar
7HsLMkwmiyg__U__S12---0053.610-0059.940,ar
YJsLef8fle8__U__S1---0093.820-0099.120,ar
MrkkCOIRtgs__U__S115---0653.020-0671.560,ar
AWA-raomUWQ__U__S105---1442.800-1456.500,ar
tYf-2NCKH2c__U__S10---0260.320-0273.290,ar
rjTGmHfSuaM__U__S13---0087.420-0102.390,ar
1cX7oLB3ohE__U__S257---2501.610-2513.630,ar
yoZo5HZ6w90__U__S138---2219.880-2228.280,ar
SZm32tVI_mc__U__S18---0318.530-0327.060,ar
_HWYmHbrwwY__U__S106---0807.930-0814.820,ar
HjdzHSsvp5o__U__S153---1163.750-1175.820,ar
_m_3iEp5QkI__U__S55---0419.800-0438.920,ar
IaAHT5KL7NY__U__S0---2443.510-2457.550,ar
dn4FfEPWkUE__U__S324---1396.820-1402.970,ar
fxicnyRBcz8__U__S0---1326.330-1335.800,ar
B6qHA9VO-zU__U__S88---0586.170-0594.160,ar
OMHeIXi343Y__U__S18---0129.710-0140.260,ar
hsxPdhCSWwc__U__S83---0551.430-0555.770,ar
Sb4G2rr8k5k__U__S12---0056.380-0061.430,ar
aIN7IqHYbQo__U__S19---0574.450-0583.890,ar
JYJ9n7LozlQ__U__S52---0355.930-0361.360,ar
CSEo-m0GR2o__U__S0---0144.870-0155.960,ar
pITV8DkLwuo__U__S11---0405.730-0421.210,ar
IMeBs8iU8pE__U__S219---0023.780-0042.520,ar
w1dFaajKEDg__U__S1---0009.850-0026.710,ar
mqgM6K4K5-4__U__S10---0275.620-0280.610,ar
7XwJTjVkaOo__U__S0---0002.140-0020.630,ar
js-BgJS9Z2s__U__S109---0722.150-0729.740,ar
7VFnXb1AlbM__U__S101---0663.510-0677.580,ar
CSEo-m0GR2o__U__S0---0637.910-0653.550,ar
sVszhl_Pp9w__U__S171---1023.090-1026.240,ar
ArysBHVSpjI__U__S15---0220.300-0225.320,ar
FBk3JjlWuzs__U__S25---0199.190-0207.310,ar
pITV8DkLwuo__U__S11---0185.150-0201.060,ar
uLrx03cUKL8__U__S143---0955.690-0959.550,ar
7VFnXb1AlbM__U__S157---1058.070-1074.280,ar
Qj4dXsM564w__U__S23---0125.780-0141.490,ar
-1VOV8j_aW8__U__S20---0388.950-0396.980,ar
JYTtC1Fdgxc__U__S10---0851.010-0860.610,ar
AM6qKx3kyTE__U__S136---0854.420-0861.170,ar
EHCf-UaUdos__U__S1---0283.080-0294.520,ar
_73h_mgRMGU__U__S0---0086.050-0103.280,ar
ahqFyI24lq0__U__S30---2791.690-2811.280,ar
SqScNJdZrqs__U__S15---0144.520-0153.560,ar
f4r_PG6Sx6k__U__S0---0583.690-0599.420,ar
C8onkUGqhnU__U__S165---0596.590-0602.870,ar
nnURqW8_HdQ__U__S101---0806.050-0810.300,ar
JYTtC1Fdgxc__U__S203---2713.940-2729.110,ar
mQvv-6LM4Fc__U__S102---0937.490-0948.050,ar
1XumG9I3RX0__U__S38---0421.710-0427.080,ar
sXrPtOu3dmI__U__S103---0637.400-0644.800,ar
N2PqG4BYnPk__U__S204---1787.610-1796.230,ar
GyypH9HLpEs__U__S125---1661.310-1678.550,ar
N2PqG4BYnPk__U__S204---1385.960-1394.180,ar
46TLYwSjSv4__U__S1---0476.320-0482.520,ar
IaAHT5KL7NY__U__S175---1198.040-1202.420,ar
mQvv-6LM4Fc__U__S17---0118.290-0124.900,ar
hsxPdhCSWwc__U__S104---0414.910-0421.560,ar
pxLTdeqbhw0__U__S18---0281.770-0298.260,ar
Co57X8B6Tvs__U__S102---0647.370-0659.920,ar
4GiCfjO7LBU__U__S0---0111.490-0125.710,ar
Bp1Sf-TWbuI__U__S100---0593.400-0609.340,ar
QQBCO8pPZrs__U__S111---0585.540-0604.830,ar
YtIIglNdTCc__U__S13---0303.770-0316.790,ar
ShKeUMwV_sg__U__S276---2013.090-2030.640,ar
AM6qKx3kyTE__U__S204---1386.490-1391.410,ar
7ed15If-0bs__U__S18---0111.160-0124.690,ar
AWA-raomUWQ__U__S0---0765.030-0779.020,ar
nnURqW8_HdQ__U__S10---0429.350-0439.810,ar
BxO0Ufb1ISI__U__S1---0128.660-0138.970,ar
rBsjCZBe8cE__U__S31---0398.090-0404.990,ar
MI2MPeCwbPg__U__S1---0014.530-0025.590,ar
HjdzHSsvp5o__U__S131---0918.130-0931.880,ar
hCGyGro85F4__U__S1---0033.460-0051.780,ar
AWA-raomUWQ__U__S0---0511.590-0519.730,ar
MSpGSNhG5CM__U__S166---1104.830-1109.650,ar
wSwGoJKxAXo__U__S11---0062.260-0067.320,ar
Sr34ScajM30__U__S10---0067.670-0074.760,ar
-TwbJBWTDro__U__S101---1811.300-1819.430,ar
JYDBLN47THc__U__S0---0367.370-0387.250,ar
Uf2rNUHYYDI__U__S11---0174.620-0181.340,ar
eL6Vm-dOKUA__U__S11---0241.650-0245.510,ar
VibtEVmQzQA__U__S16---0256.940-0265.620,ar
Rs9VSbpS1pw__U__S46---0295.990-0299.840,ar
yoZo5HZ6w90__U__S234---1831.570-1839.830,ar
WaGQarB8fTE__U__S0---0130.470-0135.570,ar
nJhDV8eSico__U__S0---1589.590-1606.270,ar
oglXlp7PQbY__U__S36---0091.560-0103.320,ar
uUPLjoeMKHg__U__S1---0049.990-0060.690,ar
js-BgJS9Z2s__U__S217---0057.690-0061.660,ar
FwOC7vqkQDM__U__S0---0207.220-0217.690,ar
VVPfJ8-rehs__U__S100---1444.990-1458.290,ar
owMi8moK3-Y__U__S114---0720.670-0725.110,ar
Etu6uaIs4_s__U__S24---0147.810-0157.480,ar
xKWyhgX806s__U__S135---0838.120-0851.260,ar
YJsLef8fle8__U__S1---0261.920-0265.640,ar
eXCAgT6kn-s__U__S114---0849.400-0854.230,ar
uLrx03cUKL8__U__S1---1206.970-1211.570,ar
_m_3iEp5QkI__U__S60---0438.920-0447.740,ar
fxicnyRBcz8__U__S100---0745.020-0753.220,ar
lZTOkPvqOBs__U__S192---1165.340-1177.100,ar
amQ6OY4mNtI__U__S10---0069.710-0073.500,ar
dn4FfEPWkUE__U__S525---1652.420-1656.290,ar
CN1syNcKtb0__U__S366---2317.100-2321.650,ar
SLiONFahXh4__U__S10---1741.210-1750.190,ar
6JQL1iIl33Y__U__S239---0260.810-0265.630,ar
NBQAjGU7cuo__U__S149---0911.790-0930.410,ar
nwFUgqUSznw__U__S189---1507.810-1519.090,ar
Qj4dXsM564w__U__S23---0270.360-0287.250,ar
vf6996Urn3M__U__S306---1979.750-1995.460,ar
9watEYR32HY__U__S165---0991.430-0998.320,ar
a1Q1QOWjs5Q__U__S106---0618.830-0623.240,ar
utN_paqnVKY__U__S1---0028.230-0033.280,ar
VVPfJ8-rehs__U__S100---1990.380-1994.340,ar
HjdzHSsvp5o__U__S201---1459.700-1465.830,ar
nnURqW8_HdQ__U__S10---0243.980-0259.510,ar
nnURqW8_HdQ__U__S10---0926.400-0943.650,ar
ZTrjAOZCW8I__U__S23---0322.250-0331.160,ar
HZR1KAXSCfo__U__S0---0100.160-0111.010,ar
uLrx03cUKL8__U__S1---0597.420-0613.410,ar
yoZo5HZ6w90__U__S116---1299.680-1307.570,ar
O8l0kGvj_-s__U__S6---0053.870-0061.260,ar
wB3kZiTQDYA__U__S27---0177.260-0195.310,ar
7VFnXb1AlbM__U__S1---1023.530-1032.210,ar
nJhDV8eSico__U__S0---0025.210-0041.750,ar
XTdEt3UEiLw__U__S14---0087.870-0104.330,ar
rf8jsz8hs4s__U__S1---0131.850-0140.520,ar
mGCyoYqp5Wo__U__S1---0117.980-0131.570,ar
zWTjbUkgCoo__U__S16---0144.960-0151.890,ar
n1GZ0aONBXw__U__S1---0340.630-0354.400,ar
uLrx03cUKL8__U__S1---2053.480-2063.450,ar
Z-18OoUR1Ew__U__S26---0246.630-0258.200,ar
c6L0gVIIGGk__U__S11---0524.890-0533.190,ar
25P5y1SZ5bM__U__S31---0241.270-0251.670,ar
IaAHT5KL7NY__U__S153---2203.320-2216.870,ar
rXsSKs53iI8__U__S12---0066.870-0072.270,ar
js-BgJS9Z2s__U__S170---1730.510-1737.490,ar
xjvJNflpAWQ__U__S18---0168.360-0183.530,ar
sbV5sJ2PoiI__U__S1---0006.850-0010.920,ar
CwXwAWM4yAg__U__S128---0950.980-0961.210,ar
Uf2rNUHYYDI__U__S11---0095.510-0105.650,ar
y_Lbtsb5kJE__U__S222---1589.530-1595.900,ar
Np6bUULiLno__U__S1---0026.720-0044.350,ar
FLiRol6SxYQ__U__S0---0158.680-0172.340,ar
NBQAjGU7cuo__U__S101---2399.180-2418.810,ar
VVPfJ8-rehs__U__S186---2052.770-2065.910,ar
CwXwAWM4yAg__U__S101---0405.420-0410.340,ar
PvZpSpqllOc__U__S11---0033.470-0040.920,ar
N2PqG4BYnPk__U__S204---1906.070-1925.990,ar
VVPfJ8-rehs__U__S101---1022.530-1037.300,ar
pvh0QOk-uvU__U__S0---0453.210-0471.780,ar
MkMcuJ4yZug__U__S102---0756.610-0775.700,ar
asE-Mc_1j3g__U__S1---0088.730-0098.550,ar
OY-FVbHU6nY__U__S16---0103.770-0123.310,ar
yoZo5HZ6w90__U__S25---0164.860-0175.140,ar
js-BgJS9Z2s__U__S232---1755.320-1762.190,ar
jesm52RBfOs__U__S17---0054.880-0069.590,ar
uLrx03cUKL8__U__S152---1004.330-1007.880,ar
IaAHT5KL7NY__U__S153---2237.600-2253.600,ar
FwOC7vqkQDM__U__S0---0036.270-0052.760,ar
CP0JrlvC6rM__U__S107---0973.390-0979.610,ar
AWA-raomUWQ__U__S0---0797.520-0800.620,ar
2hQci1FKl2c__U__S38---0254.220-0263.890,ar
HjdzHSsvp5o__U__S67---0574.740-0579.920,ar
PfdvLeFuaG4__U__S58---0422.990-0426.500,ar
rBsjCZBe8cE__U__S20---0174.300-0180.100,ar
jhw6MKcRrSU__U__S293---2061.730-2071.780,ar
CN1syNcKtb0__U__S104---2495.500-2502.720,ar
js-BgJS9Z2s__U__S198---1310.490-1314.560,ar
VVPfJ8-rehs__U__S1---0218.030-0223.700,ar
ShKeUMwV_sg__U__S117---2302.160-2307.460,ar
Pk5pzUDLHg8__U__S14---0273.510-0293.320,ar
owMi8moK3-Y__U__S118---0432.110-0439.520,ar
jhw6MKcRrSU__U__S101---0936.230-0948.930,ar
SqScNJdZrqs__U__S114---0860.730-0872.290,ar
GyypH9HLpEs__U__S331---2254.620-2264.880,ar
AM6qKx3kyTE__U__S118---0757.020-0762.910,ar
_HWYmHbrwwY__U__S11---0082.160-0095.530,ar
r45QGXkNudY__U__S26---0344.790-0348.710,ar
z7aAfTVsoRg__U__S24---0324.880-0341.560,ar
ax488qQdgtM__U__S12---0140.610-0147.910,ar
osivbWFmlHY__U__S126---0533.220-0553.100,ar
uRBEUHiccaE__U__S14---0090.590-0102.980,ar
nwFUgqUSznw__U__S10---0841.080-0844.920,ar
46TLYwSjSv4__U__S1---0335.040-0353.980,ar
2PHBZqca-Bc__U__S0---0105.600-0111.310,ar
SLiONFahXh4__U__S10---1245.620-1256.140,ar
ArysBHVSpjI__U__S69---0385.070-0391.620,ar
nFCLLLnOUJ4__U__S1---0040.040-0052.500,ar
GyypH9HLpEs__U__S125---1888.720-1903.210,ar
utN_paqnVKY__U__S4---0120.650-0130.910,ar
_HWYmHbrwwY__U__S11---0199.630-0216.200,ar
RulvIA1XDzo__U__S14---0191.070-0203.470,ar
ShKeUMwV_sg__U__S29---0385.880-0394.200,ar
U-PYjHckj2w__U__S117---2478.610-2496.800,ar
lLEHca17YH4__U__S14---0136.580-0140.360,ar
sIE26tBDVnc__U__S20---0199.040-0204.430,ar
ahqFyI24lq0__U__S333---2210.690-2217.200,ar
FLiRol6SxYQ__U__S0---0248.070-0264.840,ar
YtIIglNdTCc__U__S17---0164.040-0182.790,ar
1uw5noguFjQ__U__S108---0551.040-0557.290,ar
RSELSFwO6Yg__U__S234---1613.660-1630.470,ar
QBEpY84OEVo__U__S0---0105.330-0122.540,ar
jnSqifizycs__U__S21---0409.290-0424.770,ar
SBMMLwXIlII__U__S100---0609.870-0613.420,ar
Sr34ScajM30__U__S10---0098.590-0116.830,ar
5ifjrYz_xLE__U__S0---0024.340-0029.490,ar
5phlan99LZ8__U__S1---0283.310-0295.510,ar
6JQL1iIl33Y__U__S149---1278.100-1293.500,ar
ahqFyI24lq0__U__S150---0999.330-1010.110,ar
B6qHA9VO-zU__U__S100---0632.730-0649.380,ar
C8onkUGqhnU__U__S114---1841.970-1852.890,ar
pvh0QOk-uvU__U__S55---0281.630-0298.360,ar
jhw6MKcRrSU__U__S23---0151.670-0162.710,ar
9BJXCIaJeTE__U__S174---2598.690-2603.970,ar
r45QGXkNudY__U__S26---0247.380-0258.650,ar
sVszhl_Pp9w__U__S10---1007.220-1015.210,ar
SLiONFahXh4__U__S10---1632.010-1636.640,ar
NBQAjGU7cuo__U__S144---0451.170-0456.970,ar
aIipDS4OQ2c__U__S18---0346.510-0350.540,ar
ahqFyI24lq0__U__S175---2576.290-2587.540,ar
dn4FfEPWkUE__U__S146---0819.800-0828.150,ar
25P5y1SZ5bM__U__S17---0163.400-0166.060,ar
IMPijSZgNqA__U__S13---0152.010-0155.830,ar
79LJxyanr8s__U__S363---0381.950-0393.170,ar
tUNq7HJfhhk__U__S1---0118.560-0127.950,ar
SLiONFahXh4__U__S10---1418.750-1423.120,ar
FR7hXG-Vlz4__U__S112---0756.020-0760.710,ar
oqjY6lOyWUI__U__S1---0063.620-0073.020,ar
w5vdOowMokg__U__S174---1017.390-1024.780,ar
Can0kmsa-mY__U__S210---1934.480-1947.550,ar
uTQbN74Zpto__U__S12---0217.440-0229.480,ar
kwgjXBtfCWg__U__S0---0353.870-0366.960,ar
cniwqNsMJHc__U__S0---0125.310-0131.460,ar
Qb5WejaYEK4__U__S16---0121.280-0137.040,ar
2Y2lN6AADJM__U__S1---0063.220-0070.100,ar
Z-18OoUR1Ew__U__S12---0160.790-0176.420,ar
xPWJOxQOeO4__U__S0---0280.920-0288.010,ar
dM_vHZQS4Zs__U__S15---0384.960-0389.740,ar
lZTOkPvqOBs__U__S104---0665.360-0671.400,ar
FBk3JjlWuzs__U__S12---0085.910-0089.420,ar
U-PYjHckj2w__U__S101---1608.790-1628.790,ar
vxegYgXHvs0__U__S13---0100.300-0107.670,ar
AtRkdQBwP8o__U__S100---0652.630-0660.240,ar
N2PqG4BYnPk__U__S0---0061.210-0067.810,ar
hCGyGro85F4__U__S1---0019.920-0033.460,ar
b1nixAoeR-4__U__S1---0637.040-0646.890,ar
qVzzJ0K_8W8__U__S10---0097.930-0104.080,ar
ahqFyI24lq0__U__S351---0624.420-0633.310,ar
CwXwAWM4yAg__U__S136---1577.490-1581.120,ar
rryZWfxK2zM__U__S1---0177.280-0183.640,ar
HW1AbX_EJSA__U__S51---0310.520-0321.930,ar
MI2MPeCwbPg__U__S100---0206.080-0211.950,ar
2HhzBbiiN5Y__U__S10---0112.630-0130.880,ar
BeqG-g04qnM__U__S40---0295.430-0306.180,ar
jhw6MKcRrSU__U__S101---2361.590-2370.990,ar
-TwbJBWTDro__U__S107---1312.660-1316.130,ar
N2PqG4BYnPk__U__S204---0762.650-0777.560,ar
QMUINq8Qydg__U__S1---0004.190-0011.070,ar
ahqFyI24lq0__U__S16---2680.520-2685.170,ar
HdGdC_4RghM__U__S10---0064.930-0068.790,ar
MI2MPeCwbPg__U__S100---0347.330-0352.220,ar
gyKZ6FIN1ac__U__S13---0206.360-0221.810,ar
ZbXzdvzSfg0__U__S11---0110.540-0118.250,ar
iuBQ6IVDAr0__U__S0---0727.720-0739.340,ar
Pk5pzUDLHg8__U__S43---0395.110-0403.720,ar
w5d_BLKVPww__U__S18---0332.730-0336.670,ar
XQvXzhV9rvw__U__S115---0667.640-0675.210,ar
HZR1KAXSCfo__U__S0---0049.440-0056.660,ar
B1-hNf5uicU__U__S14---0086.710-0091.040,ar
Co57X8B6Tvs__U__S132---1023.300-1033.520,ar
js-BgJS9Z2s__U__S254---2183.610-2191.650,ar
_HWYmHbrwwY__U__S135---0509.980-0514.070,ar
a1Q1QOWjs5Q__U__S118---0236.060-0253.670,ar
1XumG9I3RX0__U__S18---0135.970-0142.420,ar
5_d7lXNuafY__U__S0---0060.050-0068.980,ar
gyKZ6FIN1ac__U__S13---0334.070-0340.250,ar
fQZXIcByxf4__U__S11---0080.720-0087.660,ar
ZTrjAOZCW8I__U__S14---0097.130-0107.000,ar
y47rGVHX36A__U__S107---0184.870-0188.770,ar
U-PYjHckj2w__U__S101---1064.230-1070.440,ar
w5d_BLKVPww__U__S15---0359.230-0364.920,ar
HcmsfADigx4__U__S20---0316.900-0330.120,ar
XFnlQ-aKBz4__U__S79---0518.370-0524.650,ar
_HWYmHbrwwY__U__S116---1258.230-1267.660,ar
GyypH9HLpEs__U__S392---2412.740-2427.540,ar
RSELSFwO6Yg__U__S150---0935.170-0944.410,ar
Qb5WejaYEK4__U__S13---0141.440-0152.280,ar
RSELSFwO6Yg__U__S101---0697.920-0702.630,ar
aydTM0Rqkbo__U__S11---0060.340-0073.630,ar
mQvv-6LM4Fc__U__S379---2609.600-2625.400,ar
HcmsfADigx4__U__S69---0499.700-0512.730,ar
PaUZflGvMxo__U__S190---0441.680-0445.960,ar
_73h_mgRMGU__U__S0---0041.480-0059.110,ar
NBQAjGU7cuo__U__S263---1645.710-1663.430,ar
6q_i7HQhYBY__U__S0---0112.590-0119.350,ar
mIot06-0I5w__U__S0---0076.540-0080.980,ar
jhw6MKcRrSU__U__S250---1532.680-1536.650,ar
owMi8moK3-Y__U__S54---0356.990-0361.360,ar
Z1HQZc5tTdM__U__S73---0558.520-0563.970,ar
-1VOV8j_aW8__U__S112---0667.770-0671.210,ar
mqgM6K4K5-4__U__S10---0060.490-0080.390,ar
vkdUhyLgvBo__U__S68---0592.620-0602.490,ar
79LJxyanr8s__U__S106---0748.480-0756.050,ar
O8l0kGvj_-s__U__S0---0000.000-0019.020,ar
RSELSFwO6Yg__U__S101---0645.470-0655.450,ar
CwXwAWM4yAg__U__S136---0841.470-0846.360,ar
IaAHT5KL7NY__U__S153---2173.120-2185.240,ar
uOUcMs65B4E__U__S38---0316.500-0327.440,ar
BJaDBoqy0Fk__U__S79---0484.540-0491.750,ar
OgIN5x5x4Ow__U__S18---0139.570-0150.250,ar
9watEYR32HY__U__S316---2459.490-2475.170,ar
uUPLjoeMKHg__U__S1---0564.580-0569.220,ar
rBsjCZBe8cE__U__S76---0487.740-0504.250,ar
ITnT4586pYI__U__S79---0472.880-0492.660,ar
BeqG-g04qnM__U__S10---0044.580-0053.780,ar
_wEmuVkQLi0__U__S0---0058.960-0069.010,ar
JYTtC1Fdgxc__U__S120---0782.650-0790.150,ar
QQBCO8pPZrs__U__S104---0622.190-0629.630,ar
js-BgJS9Z2s__U__S326---2142.460-2146.760,ar
osivbWFmlHY__U__S126---0606.600-0611.030,ar
xN--DjeGGco__U__S119---0677.580-0682.980,ar
y47rGVHX36A__U__S107---0647.460-0654.980,ar
QQBCO8pPZrs__U__S11---0400.810-0409.520,ar
nJhDV8eSico__U__S31---0191.190-0205.380,ar
HdGdC_4RghM__U__S110---0724.410-0742.310,ar
aIN7IqHYbQo__U__S19---1092.520-1102.120,ar
6sVh0-m7hxI__U__S11---0030.160-0045.550,ar
HjdzHSsvp5o__U__S201---1465.830-1485.170,ar
FpbAkiBTY4Y__U__S31---0206.880-0210.440,ar
Wvok60Xnerk__U__S57---0435.290-0438.810,ar
RSELSFwO6Yg__U__S157---1051.810-1067.280,ar
AtRkdQBwP8o__U__S1---1074.120-1088.710,ar
28VOqRoheWM__U__S101---0136.710-0146.960,ar
osivbWFmlHY__U__S126---0768.550-0786.810,ar
IaAHT5KL7NY__U__S131---2311.990-2327.300,ar
PBAQLzbaDv8__U__S10---0472.240-0477.740,ar
9S9byDBQ4lM__U__S17---0130.480-0139.340,ar
ahqFyI24lq0__U__S284---1834.170-1849.960,ar
pvh0QOk-uvU__U__S0---0065.700-0081.870,ar
jnSqifizycs__U__S12---0169.100-0179.770,ar
7wqAA6XVHR8__U__S57---0370.060-0374.870,ar
Z1HQZc5tTdM__U__S73---0525.970-0529.560,ar
CN1syNcKtb0__U__S209---2589.730-2599.820,ar
