id,label
9QX39jitPiQ_006456-008474 MOR
9QX39jitPiQ_010197-010969 MOR
9QX39jitPiQ_011646-012648 MOR
9QX39jitPiQ_017218-019010 MOR
9QX39jitPiQ_023616-024534 MOR
9QX39jitPiQ_024765-026337 MOR
9QX39jitPiQ_026492-026872 MOR
9QX39jitPiQ_029033-029470 MOR
9QX39jitPiQ_032067-032369 MOR
9QX39jitPiQ_033465-033881 MOR
9QX39jitPiQ_034701-035081 MOR
9QX39jitPiQ_038514-039580 MOR
9QX39jitPiQ_039624-040044 MOR
9QX39jitPiQ_040166-040672 MOR
9QX39jitPiQ_041031-041477 MOR
9QX39jitPiQ_043503-043975 MOR
9QX39jitPiQ_045876-046546 MOR
9QX39jitPiQ_047379-047777 MOR
9QX39jitPiQ_048951-050977 MOR
9QX39jitPiQ_051599-052023 MOR
9QX39jitPiQ_053161-054377 MOR
9QX39jitPiQ_054732-055046 MOR
9QX39jitPiQ_056829-057895 MOR
9QX39jitPiQ_058245-059145 MOR
9QX39jitPiQ_037017-037327 MOR
9QX39jitPiQ_022516-022848 MOR
ePQ9d_dFGeQ_039421-039953 MOR
ePQ9d_dFGeQ_039953-040713 MOR
ePQ9d_dFGeQ_040713-041695 MOR
ycoQHcKN1-8_024873-025301 MOR
14OIb_nd-LY_115272-115672 MOR
14OIb_nd-LY_004602-009464 MOR
14OIb_nd-LY_009510-009992 MOR
14OIb_nd-LY_010950-012426 MOR
14OIb_nd-LY_013086-014240 MOR
14OIb_nd-LY_014240-017832 MOR
14OIb_nd-LY_017957-018949 MOR
14OIb_nd-LY_019423-020635 MOR
14OIb_nd-LY_020901-021575 MOR
14OIb_nd-LY_021575-022697 MOR
14OIb_nd-LY_022931-023933 MOR
14OIb_nd-LY_024033-024553 MOR
14OIb_nd-LY_024553-025565 MOR
14OIb_nd-LY_025565-026379 MOR
14OIb_nd-LY_026718-028136 MOR
14OIb_nd-LY_028480-029132 MOR
14OIb_nd-LY_029132-029570 MOR
14OIb_nd-LY_029570-030252 MOR
14OIb_nd-LY_030252-030612 MOR
14OIb_nd-LY_030612-032026 MOR
14OIb_nd-LY_032130-034386 MOR
14OIb_nd-LY_034464-035502 MOR
14OIb_nd-LY_035655-037313 MOR
14OIb_nd-LY_042055-043421 MOR
14OIb_nd-LY_043479-046781 MOR
14OIb_nd-LY_047379-048373 MOR
14OIb_nd-LY_048867-050493 MOR
14OIb_nd-LY_050786-052766 MOR
14OIb_nd-LY_052905-053544 MOR
14OIb_nd-LY_053827-054439 MOR
14OIb_nd-LY_054439-054966 MOR
14OIb_nd-LY_054966-055280 MOR
14OIb_nd-LY_055351-056015 MOR
14OIb_nd-LY_056015-056511 MOR
14OIb_nd-LY_056761-057066 MOR
14OIb_nd-LY_057279-057647 MOR
14OIb_nd-LY_057647-058265 MOR
14OIb_nd-LY_058355-059072 MOR
14OIb_nd-LY_059072-059776 MOR
14OIb_nd-LY_059994-061672 MOR
14OIb_nd-LY_061672-062186 MOR
14OIb_nd-LY_062524-062962 MOR
14OIb_nd-LY_062962-063882 MOR
14OIb_nd-LY_063882-064700 MOR
14OIb_nd-LY_064700-066254 MOR
14OIb_nd-LY_066254-066816 MOR
14OIb_nd-LY_066816-067218 MOR
14OIb_nd-LY_067218-068524 MOR
14OIb_nd-LY_068572-069832 MOR
14OIb_nd-LY_070224-070590 MOR
14OIb_nd-LY_070590-072138 MOR
14OIb_nd-LY_072452-074276 MOR
14OIb_nd-LY_074349-075301 MOR
14OIb_nd-LY_091826-092364 MOR
14OIb_nd-LY_094334-096294 MOR
14OIb_nd-LY_102561-103292 MOR
14OIb_nd-LY_104092-104796 MOR
14OIb_nd-LY_105664-106446 MOR
14OIb_nd-LY_107459-108192 MOR
14OIb_nd-LY_111920-112788 MOR
14OIb_nd-LY_113008-114626 MOR
14OIb_nd-LY_114898-115272 MOR
14OIb_nd-LY_115672-116790 MOR
14OIb_nd-LY_116877-118125 MOR
14OIb_nd-LY_118555-122510 MOR
14OIb_nd-LY_122555-123405 MOR
14OIb_nd-LY_123621-123965 MOR
14OIb_nd-LY_124061-125950 MOR
14OIb_nd-LY_125992-127300 MOR
14OIb_nd-LY_127370-129138 MOR
14OIb_nd-LY_129276-131652 MOR
14OIb_nd-LY_131724-133178 MOR
14OIb_nd-LY_133311-133829 MOR
14OIb_nd-LY_133887-135553 MOR
14OIb_nd-LY_135837-136271 MOR
14OIb_nd-LY_136323-139099 MOR
yONGUrDtHtg_069808-070228 MAU
yONGUrDtHtg_183556-184006 MAU
yONGUrDtHtg_140678-141020 MAU
ehIbLoOdElo_009955-010371 MAU
ehIbLoOdElo_000030-000538 MAU
ehIbLoOdElo_000732-001112 MAU
ehIbLoOdElo_001185-001561 MAU
ehIbLoOdElo_003639-004363 MAU
ehIbLoOdElo_005133-005603 MAU
ehIbLoOdElo_008145-009101 MAU
ehIbLoOdElo_010773-013138 MAU
ehIbLoOdElo_013947-014321 MAU
ehIbLoOdElo_015482-016468 MAU
ehIbLoOdElo_001888-002334 MAU
ehIbLoOdElo_005691-007511 MAU
ehIbLoOdElo_007511-008105 MAU
OZxIzWT_M3Y_068841-070787 MAU
OZxIzWT_M3Y_070878-073660 MAU
OZxIzWT_M3Y_073698-076552 MAU
OZxIzWT_M3Y_076596-077812 MAU
OZxIzWT_M3Y_077982-078452 MAU
OZxIzWT_M3Y_078498-079334 MAU
OZxIzWT_M3Y_079846-080324 MAU
OZxIzWT_M3Y_080606-081778 MAU
OZxIzWT_M3Y_081819-082353 MAU
OZxIzWT_M3Y_082428-085930 MAU
OZxIzWT_M3Y_086001-087571 MAU
OZxIzWT_M3Y_087615-088457 MAU
OZxIzWT_M3Y_088518-089138 MAU
OZxIzWT_M3Y_154569-155185 MAU
OZxIzWT_M3Y_155872-158256 MAU
OZxIzWT_M3Y_158398-159734 MAU
OZxIzWT_M3Y_159819-160363 MAU
OZxIzWT_M3Y_160452-161540 MAU
OZxIzWT_M3Y_161594-162908 MAU
OZxIzWT_M3Y_162990-166872 MAU
OZxIzWT_M3Y_167880-168530 MAU
OZxIzWT_M3Y_168854-169356 MAU
OZxIzWT_M3Y_169584-169984 MAU
OZxIzWT_M3Y_172695-173451 MAU
OZxIzWT_M3Y_173526-174338 MAU
OZxIzWT_M3Y_174423-176001 MAU
OZxIzWT_M3Y_176045-177193 MAU
OZxIzWT_M3Y_177318-179022 MAU
OZxIzWT_M3Y_180003-180509 MAU
OZxIzWT_M3Y_180765-181185 MAU
OZxIzWT_M3Y_181287-181835 MAU
OZxIzWT_M3Y_181911-182451 MAU
OZxIzWT_M3Y_182602-183352 MAU
OZxIzWT_M3Y_183876-186430 MAU
OZxIzWT_M3Y_186538-188092 MAU
OZxIzWT_M3Y_188193-188581 MAU
OZxIzWT_M3Y_188697-190247 MAU
OZxIzWT_M3Y_232667-234798 MAU
OZxIzWT_M3Y_130303-130695 MAU
OZxIzWT_M3Y_213155-213619 MAU
OZxIzWT_M3Y_099987-100515 MAU
3a4mFrjciqw_009143-009487 MAU
3a4mFrjciqw_005943-006448 MAU
XOWDkmu7LuE_603321-603683 MAU
XOWDkmu7LuE_465441-465767 MAU
f4XZdBrqiJY_088351-088767 MAU
f4XZdBrqiJY_088893-089559 MAU
f4XZdBrqiJY_089701-090949 MAU
f4XZdBrqiJY_091117-091437 MAU
A3WC7wMIivs_006534-007400 MAU
A3WC7wMIivs_072246-072774 MAU
A3WC7wMIivs_073188-074008 MAU
A3WC7wMIivs_075236-077188 MAU
A3WC7wMIivs_077446-078706 MAU
AKkyNNmCAPM_017604-018088 MAU
AKkyNNmCAPM_014105-015127 MAU
AKkyNNmCAPM_042762-043244 MAU
AKkyNNmCAPM_011319-011659 MAU
3FXoYPTZ5pA_136107-136575 MAU
3FXoYPTZ5pA_001341-001823 MAU
3FXoYPTZ5pA_001823-002941 MAU
3FXoYPTZ5pA_003219-003895 MAU
3FXoYPTZ5pA_004004-004799 MAU
3FXoYPTZ5pA_004854-005294 MAU
3FXoYPTZ5pA_005388-005798 MAU
3FXoYPTZ5pA_006009-006409 MAU
3FXoYPTZ5pA_006459-007487 MAU
3FXoYPTZ5pA_007670-008111 MAU
3FXoYPTZ5pA_008694-009446 MAU
3FXoYPTZ5pA_009807-012913 MAU
3FXoYPTZ5pA_013212-014084 MAU
3FXoYPTZ5pA_014619-015175 MAU
3FXoYPTZ5pA_015300-016858 MAU
3FXoYPTZ5pA_016923-017581 MAU
3FXoYPTZ5pA_017667-018307 MAU
3FXoYPTZ5pA_019188-020662 MAU
3FXoYPTZ5pA_021000-021880 MAU
3FXoYPTZ5pA_021918-022318 MAU
3FXoYPTZ5pA_022362-022768 MAU
3FXoYPTZ5pA_022920-023492 MAU
3FXoYPTZ5pA_023568-024546 MAU
3FXoYPTZ5pA_024822-025522 MAU
3FXoYPTZ5pA_026580-027027 MAU
3FXoYPTZ5pA_027722-028062 MAU
3FXoYPTZ5pA_028062-028438 MAU
3FXoYPTZ5pA_028482-028814 MAU
3FXoYPTZ5pA_028877-029392 MAU
3FXoYPTZ5pA_029742-030866 MAU
3FXoYPTZ5pA_030908-032314 MAU
3FXoYPTZ5pA_032670-034222 MAU
3FXoYPTZ5pA_034222-035362 MAU
3FXoYPTZ5pA_035409-035827 MAU
3FXoYPTZ5pA_036396-036830 MAU
3FXoYPTZ5pA_036885-037207 MAU
3FXoYPTZ5pA_037719-038095 MAU
3FXoYPTZ5pA_038421-039209 MAU
3FXoYPTZ5pA_039825-040903 MAU
3FXoYPTZ5pA_041502-041956 MAU
3FXoYPTZ5pA_042396-043136 MAU
3FXoYPTZ5pA_043218-043750 MAU
3FXoYPTZ5pA_044166-044548 MAU
3FXoYPTZ5pA_046704-047644 MAU
3FXoYPTZ5pA_048375-049017 MAU
3FXoYPTZ5pA_050259-052215 MAU
3FXoYPTZ5pA_052671-053269 MAU
3FXoYPTZ5pA_053307-053616 MAU
3FXoYPTZ5pA_053851-055213 MAU
3FXoYPTZ5pA_055302-056240 MAU
3FXoYPTZ5pA_056304-056648 MAU
3FXoYPTZ5pA_057021-057480 MAU
3FXoYPTZ5pA_058754-059221 MAU
3FXoYPTZ5pA_059262-060954 MAU
3FXoYPTZ5pA_062103-063083 MAU
3FXoYPTZ5pA_063873-064249 MAU
3FXoYPTZ5pA_065598-066158 MAU
3FXoYPTZ5pA_067083-067513 MAU
3FXoYPTZ5pA_067578-068042 MAU
3FXoYPTZ5pA_068565-069049 MAU
3FXoYPTZ5pA_069108-070772 MAU
3FXoYPTZ5pA_070872-071658 MAU
3FXoYPTZ5pA_071742-073490 MAU
3FXoYPTZ5pA_073794-074294 MAU
3FXoYPTZ5pA_075432-076022 MAU
3FXoYPTZ5pA_076074-076660 MAU
3FXoYPTZ5pA_076902-079670 MAU
3FXoYPTZ5pA_079743-081959 MAU
3FXoYPTZ5pA_082044-082520 MAU
3FXoYPTZ5pA_082557-084005 MAU
3FXoYPTZ5pA_084261-084631 MAU
3FXoYPTZ5pA_086004-086434 MAU
3FXoYPTZ5pA_086514-087148 MAU
3FXoYPTZ5pA_087192-088384 MAU
3FXoYPTZ5pA_089829-090293 MAU
3FXoYPTZ5pA_090366-090838 MAU
3FXoYPTZ5pA_090876-091528 MAU
3FXoYPTZ5pA_091737-092705 MAU
3FXoYPTZ5pA_092778-093412 MAU
3FXoYPTZ5pA_093528-093892 MAU
3FXoYPTZ5pA_094188-095102 MAU
3FXoYPTZ5pA_095142-095584 MAU
3FXoYPTZ5pA_095637-096121 MAU
3FXoYPTZ5pA_096453-096821 MAU
3FXoYPTZ5pA_097338-099100 MAU
3FXoYPTZ5pA_099426-099868 MAU
3FXoYPTZ5pA_099942-100954 MAU
3FXoYPTZ5pA_103104-103646 MAU
3FXoYPTZ5pA_103764-104259 MAU
3FXoYPTZ5pA_104499-104873 MAU
3FXoYPTZ5pA_105399-106584 MAU
3FXoYPTZ5pA_106835-107494 MAU
3FXoYPTZ5pA_108192-108530 MAU
3FXoYPTZ5pA_108672-109018 MAU
3FXoYPTZ5pA_109061-109466 MAU
3FXoYPTZ5pA_109511-110811 MAU
3FXoYPTZ5pA_111330-112833 MAU
3FXoYPTZ5pA_112923-113405 MAU
3FXoYPTZ5pA_113856-114332 MAU
3FXoYPTZ5pA_114753-115295 MAU
3FXoYPTZ5pA_115716-116294 MAU
3FXoYPTZ5pA_116772-117433 MAU
3FXoYPTZ5pA_117645-118513 MAU
3FXoYPTZ5pA_119496-121768 MAU
3FXoYPTZ5pA_122670-123464 MAU
3FXoYPTZ5pA_124131-124595 MAU
3FXoYPTZ5pA_124653-124979 MAU
3FXoYPTZ5pA_125229-125963 MAU
3FXoYPTZ5pA_126513-127723 MAU
3FXoYPTZ5pA_127782-128764 MAU
3FXoYPTZ5pA_129621-130458 MAU
3FXoYPTZ5pA_131184-131552 MAU
3FXoYPTZ5pA_131703-132211 MAU
3FXoYPTZ5pA_132318-132808 MAU
3FXoYPTZ5pA_132846-134282 MAU
3FXoYPTZ5pA_134349-135685 MAU
3FXoYPTZ5pA_137118-137594 MAU
3FXoYPTZ5pA_138126-138776 MAU
3FXoYPTZ5pA_138849-142227 MAU
3FXoYPTZ5pA_142281-143771 MAU
3FXoYPTZ5pA_143859-145573 MAU
3FXoYPTZ5pA_145635-146273 MAU
3FXoYPTZ5pA_146316-148748 MAU
3FXoYPTZ5pA_148848-149536 MAU
3FXoYPTZ5pA_149838-150316 MAU
3FXoYPTZ5pA_150366-151034 MAU
3FXoYPTZ5pA_151086-152242 MAU
3FXoYPTZ5pA_152337-153097 MAU
2XwBQJ7eHKs_055962-056391 ALG
2XwBQJ7eHKs_056439-057583 ALG
2XwBQJ7eHKs_057651-057966 ALG
2XwBQJ7eHKs_058065-058854 ALG
2XwBQJ7eHKs_058920-059636 ALG
2XwBQJ7eHKs_000027-000893 ALG
2XwBQJ7eHKs_000930-001286 ALG
2XwBQJ7eHKs_001386-002228 ALG
2XwBQJ7eHKs_002445-003185 ALG
2XwBQJ7eHKs_003243-003953 ALG
2XwBQJ7eHKs_005944-006709 ALG
2XwBQJ7eHKs_006773-007458 ALG
2XwBQJ7eHKs_007953-008453 ALG
2XwBQJ7eHKs_008808-011950 ALG
2XwBQJ7eHKs_012018-012496 ALG
2XwBQJ7eHKs_013041-013631 ALG
2XwBQJ7eHKs_013983-014353 ALG
2XwBQJ7eHKs_015591-016159 ALG
2XwBQJ7eHKs_016203-017253 ALG
2XwBQJ7eHKs_017676-018286 ALG
2XwBQJ7eHKs_018286-018744 ALG
2XwBQJ7eHKs_018744-019130 ALG
2XwBQJ7eHKs_019206-020980 ALG
2XwBQJ7eHKs_021060-021920 ALG
2XwBQJ7eHKs_022020-022362 ALG
2XwBQJ7eHKs_022437-023891 ALG
2XwBQJ7eHKs_023953-024973 ALG
2XwBQJ7eHKs_025077-025779 ALG
2XwBQJ7eHKs_026025-028287 ALG
2XwBQJ7eHKs_029306-029626 ALG
2XwBQJ7eHKs_029720-031489 ALG
2XwBQJ7eHKs_031542-031874 ALG
2XwBQJ7eHKs_032270-032633 ALG
2XwBQJ7eHKs_033345-035551 ALG
2XwBQJ7eHKs_035601-037039 ALG
2XwBQJ7eHKs_037101-039243 ALG
2XwBQJ7eHKs_039312-040546 ALG
2XwBQJ7eHKs_040644-041260 ALG
2XwBQJ7eHKs_044199-044587 ALG
2XwBQJ7eHKs_044673-045571 ALG
2XwBQJ7eHKs_046017-046331 ALG
2XwBQJ7eHKs_046574-047014 ALG
2XwBQJ7eHKs_047397-048071 ALG
2XwBQJ7eHKs_048777-049315 ALG
2XwBQJ7eHKs_049599-050175 ALG
2XwBQJ7eHKs_050547-050921 ALG
2XwBQJ7eHKs_050985-051929 ALG
2XwBQJ7eHKs_052002-052405 ALG
2XwBQJ7eHKs_053010-053854 ALG
2XwBQJ7eHKs_055299-055877 ALG
2XwBQJ7eHKs_060576-060944 ALG
2XwBQJ7eHKs_061749-062239 ALG
2XwBQJ7eHKs_063404-065217 ALG
2XwBQJ7eHKs_065586-066434 ALG
2XwBQJ7eHKs_066627-067173 ALG
2XwBQJ7eHKs_067452-067808 ALG
2XwBQJ7eHKs_068121-068481 ALG
2XwBQJ7eHKs_004353-004655 ALG
2XwBQJ7eHKs_068772-069092 ALG
2XwBQJ7eHKs_054486-055229 ALG
Mv8UEXFPMjQ_005604-005980 ALG
Mv8UEXFPMjQ_000027-000747 ALG
Mv8UEXFPMjQ_000793-001251 ALG
Mv8UEXFPMjQ_001297-003672 ALG
Mv8UEXFPMjQ_003714-005526 ALG
WN2z7m9cz4Q_007041-007573 ALG
WN2z7m9cz4Q_002157-003521 ALG
WN2z7m9cz4Q_004134-004510 ALG
WN2z7m9cz4Q_005610-006216 ALG
qlmoUeCjNtQ_005229-005553 ALG
qlmoUeCjNtQ_005989-006377 ALG
qlmoUeCjNtQ_007245-007564 ALG
qlmoUeCjNtQ_009006-009594 ALG
qlmoUeCjNtQ_009789-010175 ALG
qlmoUeCjNtQ_014165-014551 ALG
qlmoUeCjNtQ_016799-017281 ALG
qlmoUeCjNtQ_017419-019595 ALG
qlmoUeCjNtQ_019637-020801 ALG
qlmoUeCjNtQ_022899-025309 ALG
qlmoUeCjNtQ_002028-002586 ALG
qlmoUeCjNtQ_003094-003690 ALG
qlmoUeCjNtQ_006894-007245 ALG
qlmoUeCjNtQ_008456-009006 ALG
qlmoUeCjNtQ_015276-015763 ALG
qlmoUeCjNtQ_010697-011395 ALG
qlmoUeCjNtQ_012263-012773 ALG
qlmoUeCjNtQ_011395-011815 ALG
CFXcs973rTI_018819-019401 ALG
U7ZAhNFv_S8_030002-030704 ALG
U7ZAhNFv_S8_000027-000381 ALG
U7ZAhNFv_S8_000426-001165 ALG
U7ZAhNFv_S8_001242-002516 ALG
U7ZAhNFv_S8_002871-003369 ALG
U7ZAhNFv_S8_004776-005192 ALG
U7ZAhNFv_S8_006552-006992 ALG
U7ZAhNFv_S8_008835-010417 ALG
U7ZAhNFv_S8_010494-011304 ALG
U7ZAhNFv_S8_011391-012029 ALG
U7ZAhNFv_S8_012099-014263 ALG
U7ZAhNFv_S8_014309-015681 ALG
U7ZAhNFv_S8_015774-017374 ALG
U7ZAhNFv_S8_017374-018780 ALG
U7ZAhNFv_S8_018861-019827 ALG
U7ZAhNFv_S8_019908-020642 ALG
U7ZAhNFv_S8_021390-022274 ALG
U7ZAhNFv_S8_022749-024893 ALG
U7ZAhNFv_S8_025377-026705 ALG
U7ZAhNFv_S8_026999-027667 ALG
U7ZAhNFv_S8_028145-030002 ALG
U7ZAhNFv_S8_030704-031794 ALG
U7ZAhNFv_S8_003613-004141 ALG
U7ZAhNFv_S8_005192-005614 ALG
U7ZAhNFv_S8_024984-025288 ALG
qzlkEBRER5s_012759-035307 ALG
qzlkEBRER5s_001152-003840 ALG
qzlkEBRER5s_004294-005024 ALG
qzlkEBRER5s_006190-007234 ALG
qzlkEBRER5s_009256-009694 ALG
qzlkEBRER5s_011358-012004 ALG
HPJlbgOL8_s_008538-008848 ALG
W-vjJ3ogy-0_007215-011749 ALG
W-vjJ3ogy-0_014333-017973 ALG
0eeDHhmAlek_013308-014066 ALG
0eeDHhmAlek_014133-014479 ALG
0eeDHhmAlek_014556-015026 ALG
0eeDHhmAlek_015309-015622 ALG
0eeDHhmAlek_015711-016857 ALG
0eeDHhmAlek_018531-018897 ALG
0eeDHhmAlek_019434-021316 ALG
0eeDHhmAlek_023283-023767 ALG
0eeDHhmAlek_029424-030000 ALG
0eeDHhmAlek_030000-030332 ALG
0eeDHhmAlek_030332-030918 ALG
0eeDHhmAlek_033252-033726 ALG
0eeDHhmAlek_034356-037042 ALG
0eeDHhmAlek_021423-021883 ALG
0eeDHhmAlek_002978-003360 ALG
0eeDHhmAlek_005531-006125 ALG
0eeDHhmAlek_006180-006973 ALG
0eeDHhmAlek_010451-011677 ALG
0eeDHhmAlek_025819-027517 ALG
8IC2rJgSNDY_012847-013994 ALG
8IC2rJgSNDY_002190-003292 ALG
8IC2rJgSNDY_003292-004300 ALG
8IC2rJgSNDY_004300-006210 ALG
8IC2rJgSNDY_006828-007895 ALG
8IC2rJgSNDY_007895-009604 ALG
8IC2rJgSNDY_009949-011313 ALG
8IC2rJgSNDY_014935-017141 ALG
8IC2rJgSNDY_017309-018769 ALG
8IC2rJgSNDY_018881-019375 ALG
8IC2rJgSNDY_019375-019855 ALG
8IC2rJgSNDY_019855-021605 ALG
8IC2rJgSNDY_021891-022795 ALG
8IC2rJgSNDY_006210-006828 ALG
8IC2rJgSNDY_014044-014441 ALG
8IC2rJgSNDY_011313-012803 ALG
ElUT7Bke1Fs_016494-016812 ALG
ElUT7Bke1Fs_010296-014097 ALG
AV_FLDwj8Rg_003846-004350 ALG
AV_FLDwj8Rg_009534-009974 ALG
ERnVHykPd-k_033471-033971 ALG
ERnVHykPd-k_120633-120943 ALG
RYhsD5LiSVw_007973-009208 ALG
RYhsD5LiSVw_016338-017458 ALG
RYhsD5LiSVw_017823-018673 ALG
RYhsD5LiSVw_018804-019166 ALG
RYhsD5LiSVw_105103-105473 ALG
RYhsD5LiSVw_105525-105845 ALG
RYhsD5LiSVw_105897-106441 ALG
RYhsD5LiSVw_106788-107252 ALG
RYhsD5LiSVw_107360-108391 ALG
RYhsD5LiSVw_108456-108852 ALG
RYhsD5LiSVw_140258-141958 ALG
hwl3m2JPhu4_004980-005812 LIB
hwl3m2JPhu4_006303-006937 LIB
hwl3m2JPhu4_007644-009760 LIB
hwl3m2JPhu4_014937-016119 LIB
hwl3m2JPhu4_016281-018077 LIB
hwl3m2JPhu4_018120-020126 LIB
hwl3m2JPhu4_028392-031618 LIB
hwl3m2JPhu4_032373-034411 LIB
hwl3m2JPhu4_006984-007414 LIB
hwl3m2JPhu4_026900-027766 LIB
hwl3m2JPhu4_020271-020909 LIB
8jNmDRqs1Yw_058400-059032 LIB
8jNmDRqs1Yw_059032-059641 LIB
8jNmDRqs1Yw_060416-060846 LIB
8jNmDRqs1Yw_060846-061560 LIB
8jNmDRqs1Yw_061560-062162 LIB
8jNmDRqs1Yw_062162-062786 LIB
8jNmDRqs1Yw_009562-018076 LIB
8jNmDRqs1Yw_018076-019046 LIB
8jNmDRqs1Yw_019046-031466 LIB
8jNmDRqs1Yw_039078-043760 LIB
8jNmDRqs1Yw_047434-048758 LIB
8jNmDRqs1Yw_048938-053950 LIB
8jNmDRqs1Yw_054248-055594 LIB
8jNmDRqs1Yw_055872-056222 LIB
8jNmDRqs1Yw_056352-058158 LIB
8jNmDRqs1Yw_059641-060416 LIB
8jNmDRqs1Yw_064440-064762 LIB
8jNmDRqs1Yw_065358-066386 LIB
im6rLfZvKYA_025554-026072 LIB
im6rLfZvKYA_026547-027041 LIB
im6rLfZvKYA_029408-029887 LIB
im6rLfZvKYA_029933-030387 LIB
im6rLfZvKYA_030822-031295 LIB
im6rLfZvKYA_031377-031764 LIB
im6rLfZvKYA_031812-032383 LIB
im6rLfZvKYA_032532-032842 LIB
im6rLfZvKYA_033069-033703 LIB
im6rLfZvKYA_033774-034236 LIB
im6rLfZvKYA_034482-034888 LIB
im6rLfZvKYA_034938-035550 LIB
im6rLfZvKYA_051341-051649 LIB
im6rLfZvKYA_077776-078290 LIB
im6rLfZvKYA_008522-009698 LIB
im6rLfZvKYA_010098-012366 LIB
im6rLfZvKYA_012631-013715 LIB
im6rLfZvKYA_014152-015132 LIB
im6rLfZvKYA_016428-016760 LIB
im6rLfZvKYA_018900-019240 LIB
im6rLfZvKYA_019558-019968 LIB
im6rLfZvKYA_020016-020354 LIB
im6rLfZvKYA_021687-022079 LIB
im6rLfZvKYA_027777-028251 LIB
im6rLfZvKYA_028251-029081 LIB
im6rLfZvKYA_038799-039297 LIB
im6rLfZvKYA_041052-041376 LIB
im6rLfZvKYA_042046-043326 LIB
im6rLfZvKYA_043446-044260 LIB
im6rLfZvKYA_044721-045703 LIB
im6rLfZvKYA_045751-047571 LIB
im6rLfZvKYA_047676-048582 LIB
im6rLfZvKYA_048681-049173 LIB
im6rLfZvKYA_049531-050265 LIB
im6rLfZvKYA_072573-072985 LIB
im6rLfZvKYA_076507-077279 LIB
im6rLfZvKYA_079623-079933 LIB
im6rLfZvKYA_079933-080275 LIB
im6rLfZvKYA_049173-049531 LIB
42nji2AygMY_028805-029558 LIB
42nji2AygMY_029558-029925 LIB
42nji2AygMY_029925-030977 LIB
42nji2AygMY_005078-005538 LIB
42nji2AygMY_005632-006152 LIB
42nji2AygMY_006189-006543 LIB
42nji2AygMY_006939-008377 LIB
42nji2AygMY_018109-019189 LIB
42nji2AygMY_019937-020701 LIB
42nji2AygMY_026125-026911 LIB
42nji2AygMY_031293-032993 LIB
42nji2AygMY_037133-038345 LIB
42nji2AygMY_039335-040469 LIB
42nji2AygMY_040524-042266 LIB
42nji2AygMY_043260-043648 LIB
42nji2AygMY_043827-044213 LIB
42nji2AygMY_051056-051912 LIB
42nji2AygMY_036285-036595 LIB
42nji2AygMY_027495-028033 LIB
42nji2AygMY_028033-028645 LIB
fV3kbJHLMSk_009397-009743 LIB
fV3kbJHLMSk_003463-004213 LIB
fV3kbJHLMSk_005293-006513 LIB
