id,label
04umWaCADuU_102696-103148,GLF
04umWaCADuU_109242-110770,GLF
03453OyLPs4_035558-035940,GLF
03453OyLPs4_100293-100953,GLF
03453OyLPs4_174075-174467,GLF
0ENzTUia5Go_000039-001319,GLF
0ENzTUia5Go_015078-015526,GLF
0ENzTUia5Go_016932-018294,GLF
0Ru_FstU-Zk_003675-006939,GLF
0Ru_FstU-Zk_029035-029819,GLF
0Ru_FstU-Zk_042699-044101,GLF
0Ru_FstU-Zk_061859-062392,GLF
0Ru_FstU-Zk_064679-065087,GLF
0Ru_FstU-Zk_065087-065585,GLF
0Ru_FstU-Zk_101686-102546,GLF
0Ru_FstU-Zk_102592-103382,GLF
0BFkWaOUxo4_002460-003050,GLF
0BFkWaOUxo4_009036-009448,GLF
0BFkWaOUxo4_015486-015816,GLF
0BFkWaOUxo4_042108-042804,GLF
0S3R5wprdfA_020221-020525,GLF
0S3R5wprdfA_025161-025471,GLF
0S3R5wprdfA_034776-035350,GLF
0S3R5wprdfA_040336-042220,GLF
0S3R5wprdfA_044660-045448,GLF
0S3R5wprdfA_057770-058076,GLF
0S3R5wprdfA_063591-064124,GLF
0S3R5wprdfA_079990-080390,GLF
0dVraF8MYEE_002125-003033,GLF
0dVraF8MYEE_011154-014262,GLF
0MH7W4ykVR0_015751-016101,GLF
0MH7W4ykVR0_016155-016651,GLF
0MH7W4ykVR0_016651-021491,GLF
0MH7W4ykVR0_026297-026601,GLF
0MH7W4ykVR0_026601-028205,GLF
0MH7W4ykVR0_028699-031073,GLF
0MH7W4ykVR0_033027-034633,GLF
0MH7W4ykVR0_034699-037031,GLF
0MH7W4ykVR0_037031-037633,GLF
0MH7W4ykVR0_039093-040705,GLF
0MH7W4ykVR0_040705-041293,GLF
0MH7W4ykVR0_041293-042213,GLF
0MH7W4ykVR0_042213-043101,GLF
0MH7W4ykVR0_046033-046511,GLF
0NQWcRNdzHY_020166-021880,LEV
0NQWcRNdzHY_023538-024380,LEV
0NQWcRNdzHY_025794-026614,LEV
0NQWcRNdzHY_026931-027935,LEV
0NQWcRNdzHY_039012-039638,LEV
0NQWcRNdzHY_042648-044662,LEV
0NQWcRNdzHY_044700-045110,LEV
0NQWcRNdzHY_049959-050517,LEV
0NQWcRNdzHY_053502-053810,LEV
0NQWcRNdzHY_063072-065048,LEV
0NQWcRNdzHY_065105-066146,LEV
0NQWcRNdzHY_079017-079607,LEV
0NQWcRNdzHY_083711-084459,LEV
0NQWcRNdzHY_084879-085235,LEV
0NQWcRNdzHY_085581-085889,LEV
0NQWcRNdzHY_091905-092861,LEV
0NQWcRNdzHY_093091-093635,LEV
0NQWcRNdzHY_094617-095679,LEV
0NQWcRNdzHY_095784-097516,LEV
0NQWcRNdzHY_100534-101396,LEV
0NQWcRNdzHY_113056-113378,LEV
0NQWcRNdzHY_130395-130895,LEV
0NQWcRNdzHY_147678-148980,LEV
0NQWcRNdzHY_149091-150175,LEV
0NQWcRNdzHY_150864-152458,LEV
1UNtaJa1kl8_033939-034389,LEV
1UNtaJa1kl8_034709-035319,LEV
1UNtaJa1kl8_038415-039191,LEV
1UNtaJa1kl8_052199-052525,LEV
1UNtaJa1kl8_072657-073093,LEV
1UNtaJa1kl8_074316-074692,LEV
1UNtaJa1kl8_079815-082217,LEV
1UNtaJa1kl8_086015-086327,LEV
1UNtaJa1kl8_087075-087431,LEV
1UNtaJa1kl8_106422-106826,LEV
1UNtaJa1kl8_106826-107128,LEV
1UNtaJa1kl8_111638-112202,LEV
1UNtaJa1kl8_114871-115413,LEV
1UNtaJa1kl8_117021-117595,LEV
1UNtaJa1kl8_117855-119575,LEV
1UNtaJa1kl8_120727-121284,LEV
1UNtaJa1kl8_132846-133192,LEV
1UNtaJa1kl8_133893-135145,LEV
1UNtaJa1kl8_136454-137638,LEV
1UNtaJa1kl8_137916-138846,LEV
1UNtaJa1kl8_143054-143358,LEV
1UNtaJa1kl8_145728-146080,LEV
1UNtaJa1kl8_147651-148351,LEV
35RJStyQ0-0_017174-019150,LEV
35RJStyQ0-0_019448-020020,LEV
0Kn6ctOkHvU_002935-003304,LEV
20d90QkK4A4_025185-025801,LEV
20d90QkK4A4_028364-029037,LEV
20d90QkK4A4_029261-029670,LEV
20d90QkK4A4_035249-036175,LEV
20d90QkK4A4_041152-041660,LEV
20d90QkK4A4_041982-042338,LEV
20d90QkK4A4_048759-049159,LEV
20d90QkK4A4_049662-050296,LEV
20d90QkK4A4_053354-053723,LEV
20d90QkK4A4_061565-062241,LEV
20d90QkK4A4_064383-065335,LEV
20d90QkK4A4_067374-068162,LEV
20d90QkK4A4_071127-071641,LEV
20d90QkK4A4_092160-092556,LEV
20d90QkK4A4_096795-097577,LEV
20d90QkK4A4_098475-098937,LEV
20d90QkK4A4_099369-100377,LEV
20d90QkK4A4_108444-109552,LEV
20d90QkK4A4_110214-111404,LEV
20d90QkK4A4_114796-115288,LEV
20d90QkK4A4_119670-120108,LEV
20d90QkK4A4_128064-129530,LEV
20d90QkK4A4_132372-132704,LEV
20d90QkK4A4_139338-140192,LEV
0aNXVr3JjAY_006376-006942,LEV
0aNXVr3JjAY_011614-012134,LEV
0aNXVr3JjAY_020383-020843,LEV
0aNXVr3JjAY_022556-022910,LEV
0aNXVr3JjAY_023800-024210,LEV
0aNXVr3JjAY_029644-029982,LEV
0aNXVr3JjAY_032938-033288,LEV
0aNXVr3JjAY_044916-046080,LEV
0aNXVr3JjAY_048750-049242,LEV
26xeN_pfRaI_005145-006061,LEV
26xeN_pfRaI_037314-037760,LEV
2hR8YbOPZII_016083-016549,LEV
2hR8YbOPZII_020757-023949,LEV
2hR8YbOPZII_024413-026793,LEV
2hR8YbOPZII_027183-028683,LEV
2hR8YbOPZII_029748-030404,LEV
2hR8YbOPZII_033123-033433,LEV
2hR8YbOPZII_033481-034625,LEV
2hR8YbOPZII_034679-038011,LEV
2hR8YbOPZII_040059-043429,LEV
2kIJyCEWJs4_023156-023832,LEV
2kIJyCEWJs4_078708-079100,LEV
2kIJyCEWJs4_080814-082222,LEV
2kIJyCEWJs4_086756-087062,LEV
6M97hHDAptI_018453-019915,LEV
