id,label
48CbmLZ77yA_085701-086067,NOR
4CfGXmEjB9s_010613-011331,NOR
4DvB4i3oO1Q_233048-233367,NOR
4DvB4i3oO1Q_480399-480955,NOR
4OlvBJSeQxE_020754-021806,NOR
4QX_e6QyFTM_032805-033153,NOR
4QX_e6QyFTM_357433-358509,NOR
4Xui6ZenJQE_054711-055092,NOR
4YZtzB5ohOc_120461-122074,NOR
4aXiKd9SuzQ_187002-188158,NOR
4hYehrOYc4I_082509-082915,NOR
4rvekJ0Go64_147096-147968,NOR
4u8qWnnWWEs_104386-104705,NOR
4u8qWnnWWEs_351651-352187,NOR
4wxi0bA4aVE_234261-235529,NOR
5BCf7VznHLY_015924-016948,NOR
5TqYTEmSjF0_007605-008909,NOR
5UBdSf2x4fo_162284-162968,NOR
5WmQcBh4ZLg_138315-138987,NOR
5bV-pZJbMug_056538-057532,NOR
5i-UPZjaXXc_033918-034252,NOR
6-pub2bKbL8_310788-311992,NOR
644kf0YeRg0_038334-040096,NOR
6Ck4IwhGn6E_125724-126768,NOR
6Cuq5trMj48_015597-017079,NOR
6FfF-wf-HLU_121886-123229,NOR
6N9YPtm6EV0_151713-152443,NOR
6O2Wu6GuqZ0_077679-077991,NOR
6O2Wu6GuqZ0_317777-318535,NOR
6S2p2nAptCg_229611-234433,NOR
6dYxc38hQbQ_039375-040075,NOR
6po5g6exoco_045129-045681,NOR
74fdWIlcFqI_297195-297505,NOR
7ALc0NklAOo_099364-101146,NOR
7DY6ikbBrOs_087513-087993,NOR
7Js1KQyGVxE_139716-140494,NOR
7R5_nG1xl8A_141357-141775,NOR
7SjxBOoERXs_168301-169651,NOR
7Vg3hpZkvSg_102795-103357,NOR
7fdSvzrCQaA_061160-061982,NOR
7uSfHGHstJQ_159687-162085,NOR
8EDlQtheNEs_108564-108885,NOR
8FOIzbnx0WM_065838-066194,NOR
8S6cFJdKVCg_001422-001822,NOR
8S6cFJdKVCg_230023-231771,NOR
8YLFnNxZprA_035253-036215,NOR
8rWJ3BG0uv4_010140-010582,NOR
92Eb1Eb9zx4_132444-132976,NOR
97VG9jIV5PM_162765-163311,NOR
97VG9jIV5PM_381714-382696,NOR
9DEaXyATSA4_051150-051602,NOR
9SF6MR84sp4_016506-016894,NOR
9SF6MR84sp4_271374-271910,NOR
9WIuIbRXxmw_074898-075210,NOR
9WIuIbRXxmw_326583-326945,NOR
9jJJMmaEqmw_012348-013566,NOR
9jJJMmaEqmw_233681-234048,NOR
9o5vQRVsR0s_091506-091898,NOR
9o5vQRVsR0s_324910-325432,NOR
A0GyVS79wrk_002967-003286,NOR
A1w6-4q9WSY_149655-150677,NOR
A50VxCz_bXQ_073845-074377,NOR
A9pOKyKtLek_258255-258907,NOR
AAEo2fb987k_042315-042779,NOR
AD2vHNuveM4_087999-089027,NOR
AD2vHNuveM4_272939-273805,NOR
AK60TL5Q-7E_034569-034897,NOR
AK60TL5Q-7E_262826-264848,NOR
ALg3gYtw968_001426-003565,NOR
ANdUgALtpbU_025713-028025,NOR
AS98bka0MUw_001968-002648,NOR
ASvqlJ3QmK8_275007-275845,NOR
AY0je9hryw4_032952-033262,NOR
AreHnwA1vgo_021457-022353,NOR
AtkR8bCUEco_012771-014116,NOR
AvKKT4YGIjY_093216-093858,NOR
BIYWHFis4_0_050715-051292,NOR
BKTMsrTKjfE_172500-173500,NOR
BMBwZqrkjoI_018252-018662,NOR
BUavcYbqF-I_026083-026611,NOR
BVrQ5QCrIDs_237690-239344,NOR
BhTtZsL70uY_020757-021505,NOR
C98a6i-qlQg_073628-073958,NOR
CMGEcMn-Eo8_050731-051107,NOR
CRgBLjG05LY_203337-204913,NOR
CgdFoCDlHC4_015496-017828,NOR
Cj5LG105K9c_000027-002847,NOR
Cl-NCY-7BZs_196221-196631,NOR
Cuuv_w6qh_E_021729-022499,NOR
D2gpDMN9MPw_054429-055979,NOR
D65VDctSAa4_052111-058125,NOR
DEiDIUOfEMg_037455-038665,NOR
DEiDIUOfEMg_265383-265987,NOR
DXIByVh_gkA_035703-037193,NOR
DeGQ_hM1UuM_107028-109159,NOR
DhlYGw6U3w8_037863-039965,NOR
DlzTO3Y-2T0_046084-050694,NOR
DsUqReAGYCc_046083-047077,NOR
DsUqReAGYCc_402269-402839,NOR
Dsgc2qGkypg_119346-121794,NOR
E0sO7tXtW_8_016539-018029,NOR
EA5a8YKV-9k_038167-038569,NOR
EHOg91D4qdE_087663-088027,NOR
EMV167TfAkk_008841-009743,NOR
EMV167TfAkk_304869-305597,NOR
EN66J-d-U6M_037965-038401,NOR
EXK-es1k8cw_004353-004961,NOR
EkDSVGbA1ro_086052-086432,NOR
EsaMKuDyyQ8_001704-002294,NOR
Evor1xsGpJw_063429-064259,NOR
EwHG0rDKD70_286671-287007,NOR
F54vo_wf6pk_018389-018695,NOR
F54vo_wf6pk_504900-505250,NOR
FBNRoa_l0xA_050738-051505,NOR
FLgmZQRKXaI_025343-025939,NOR
FM2MzGw1t18_204105-206425,NOR
FM2MzGw1t18_640272-647328,NOR
FZuWZU9n1CQ_017091-018587,NOR
Fi-O4VVd_Eg_037893-038487,NOR
FmtY1_jJonE_271072-271930,NOR
FnPSVyh1ZFw_242312-243526,NOR
GAZgoG99UeA_003135-003481,NOR
GFdDGbckhnQ_134560-135642,NOR
GRJFyVE4ND4_039495-039911,NOR
GYGJ2ml6LGE_214956-215432,NOR
GdbG_CNfIk0_058430-058889,NOR
GkQyA5sHW4c_126927-127553,NOR
GmrbwCrlgiU_097017-097587,NOR
GnxQ3-8XT5o_119452-123388,NOR
GnxQ3-8XT5o_448654-449639,NOR
GsZC0XDRpN4_197309-197807,NOR
Gx-HfxlTOvE_033437-034089,NOR
GyywEWPwUJk_093571-093905,NOR
H4C0EZxH0zM_041793-043451,NOR
H4C0EZxH0zM_417459-418013,NOR
HB-otY989hk_012006-012969,NOR
HN-eF8QEnyA_457287-458810,NOR
HRksatFdJlU_197949-198537,NOR
HU4n-pq6de4_111393-113008,NOR
HZBabNAgz4o_080410-085900,NOR
HaZyOCf2fec_086503-089903,NOR
HcB11RkznsY_242352-242708,NOR
Hgot7bRQS8k_031769-033851,NOR
Hh-EM3h52zc_238482-239062,NOR
HtWu931A4-M_006858-009300,NOR
Hw7FMAMt1II_173403-173737,NOR
Hy4g4yADNJs_004308-007140,NOR
HywHUv7XQRc_181065-181725,NOR
I25lxY_Xmxg_020019-020791,NOR
I4F_WpcilX8_018408-018736,NOR
I4RXUacr5iY_194560-195700,NOR
I4RXUacr5iY_425693-426188,NOR
I5i-R2ZrUzo_091376-092288,NOR
I7IAJUm4On4_041467-042021,NOR
I9mQxrh-7Xo_257319-259181,NOR
IEt5Gx9mKO8_069744-074810,NOR
IT6tozBVJLU_060309-062723,NOR
IWwfPckFdfA_291185-291663,NOR
Ih8ZT12yM5g_026376-026680,NOR
IhoRxKBmPLI_064461-064807,NOR
In45vPxGYs4_347776-348480,NOR
Iwzr2TIbeCo_008211-010801,NOR
J1bzqT7TN74_244587-245411,NOR
J1bzqT7TN74_481293-481639,NOR
JCFY4Is3cMU_201195-201907,NOR
JO8B0JuuizI_025151-026364,NOR
JbySJR-pclY_011390-011920,NOR
JxUQFgXboVk_060321-065183,NOR
K1qN327F2Zs_020985-021389,NOR
K3xGdnoAG6Y_093267-096399,NOR
K4a3rTM6qys_036335-036739,NOR
K5lYqC51dPk_058154-058487,NOR
K8083LeR_gA_006426-007316,NOR
KCclAerQ0PE_137022-137894,NOR
KHLHbwlu37k_014797-016086,NOR
KHMUC2_A4t8_278100-278444,NOR
KHS69k21iXw_030579-031607,NOR
KLYgOC9NCYY_416862-417962,NOR
KOTyNhpWcmo_064320-065379,NOR
KS1ddMix5Fg_115202-116626,NOR
KktXDjybSuk_011959-012285,NOR
Kslil6qJ57Y_054266-054713,NOR
Kslil6qJ57Y_457158-462735,NOR
KtXy8m6VLYw_399954-406114,NOR
KvpbyNqsqp4_069441-069757,NOR
L4JYnzfpW6A_007370-008098,NOR
L4r7ZAcbJWc_034104-037918,NOR
LRiHklinlaQ_096213-096755,NOR
LRiHklinlaQ_325749-326267,NOR
LgollnstKf8_037722-039508,NOR
LlI0ZM69s1s_107376-107768,NOR
M8iybPXymRs_028317-029063,NOR
MLmgCnsynwk_004200-004840,NOR
MLmgCnsynwk_256835-257767,NOR
MbRXPHRPppw_004194-009298,NOR
MdEGvehZ0Xk_283464-283910,NOR
MshDmDq57iw_069707-070303,NOR
N353xXHVgxk_067014-067658,NOR
N5MU_EG-on8_120816-125733,NOR
NOrXXBJFzyA_005673-007161,NOR
NlM2xfIzQqM_059253-059616,NOR
NwcUEOya1pA_000027-001253,NOR
NyOKkAW8g7E_257154-257852,NOR
O0ybc3ojnC4_068112-069286,NOR
OI_99FvtAQ0_135569-138155,NOR
OI_99FvtAQ0_438768-440746,NOR
OZuKR3CSuyI_120455-120875,NOR
Obfl_6HJYjo_118872-119233,NOR
OcX1k43JlHw_377847-378481,NOR
OsGJAzhDQ_w_123111-126120,NOR
OsGJAzhDQ_w_391245-392291,NOR
P0CWL5C-Z-0_039641-040921,NOR
P6q-4NJ0r2c_129629-137981,NOR
P87QN1Gx8-Y_069693-070139,NOR
PJuqZdvIT6E_002257-003339,NOR
PQ1mYdMQfho_100806-101570,NOR
PV9d4nfa9Pc_023193-023551,NOR
PYICyKIP0mU_111693-114179,NOR
PeDAMyZQiyI_014379-014865,NOR
PeDAMyZQiyI_247956-249246,NOR
PoUDks3Y8K4_042249-044365,NOR
PoUDks3Y8K4_244731-245177,NOR
PrwPSqluL0A_126377-128405,NOR
Pw1u3AXOjyA_000027-002221,NOR
Pw1u3AXOjyA_267696-268728,NOR
PwB1xvpPcmA_209230-210204,NOR
Q4ZEUFR8bME_017718-019960,NOR
QNsZHzWbDYk_071535-072011,NOR
QYm6cOBNWXg_030099-030731,NOR
QZeA5_YsNps_483267-484081,NOR
QhZPtWjvzXA_007875-008263,NOR
QwvsCAmeQaU_043131-044443,NOR
RIM0_yv1cuQ_042162-043190,NOR
RMj3NP14Zk0_013191-013843,NOR
RMj3NP14Zk0_256301-257077,NOR
RQfCfW0VdZE_038318-041998,NOR
RTbGXRsRdFw_024525-025453,NOR
RWXSMenat1s_033120-033424,NOR
Rgds5pwqkv4_014613-015185,NOR
RnxN9YMOp5s_198150-198858,NOR
RnxN9YMOp5s_483246-484292,NOR
S1-dLGrsT28_155209-156307,NOR
S8_z7Al7kUc_106180-106533,NOR
SCLuD5ZcWbg_042818-045064,NOR
SCfPTDcW8-Q_244482-247178,NOR
SUAER2FftI4_020685-021259,NOR
SUAER2FftI4_392517-395657,NOR
Sl0_iM-7pTE_056532-056860,NOR
Sm2k0n5P5bo_237378-238017,NOR
Sm2k0n5P5bo_425359-425747,NOR
SuZgBgJ7KHw_047036-047454,NOR
T8hM9NnjwS4_048323-048727,NOR
T9tA7MQ2dj4_120939-121586,NOR
T9tA7MQ2dj4_359929-360983,NOR
TF_lkeofazg_038994-039356,NOR
TF_lkeofazg_254277-256161,NOR
TI6Dx0dEoWw_154505-156675,NOR
TW0VmBEhNzw_000186-004582,NOR
Tc7Zs-vDrG4_070908-072470,NOR
Texi06pjMJs_066570-067094,NOR
Tm7ekiqhTi8_029254-030052,NOR
Tyk5OEqphMk_051234-052040,NOR
U3yHBC9tEz8_019058-019600,NOR
U6tIbfSfyRw_025647-026673,NOR
U837RD5R4FY_371103-373273,NOR
UB_R60566Vc_051699-052219,NOR
UGy2f1RYo-c_017200-018438,NOR
UIO0x_lcIPw_205923-206441,NOR
URGPsY6kmbM_019355-020563,NOR
URGPsY6kmbM_269004-269774,NOR
U_p5qrIhjBE_279722-280402,NOR
UiqV5WNjjQo_060113-061004,NOR
UiqV5WNjjQo_324681-325395,NOR
UlL_v3mRzu4_056994-057464,NOR
Ux95-zjo32I_070905-072023,NOR
UyFoUbrbgXY_043377-044017,NOR
V1tx-4EE2lw_241305-243929,NOR
V4DGZ7GRQKE_409395-411001,NOR
V7JYHBRNFjc_143382-144516,NOR
V7JYHBRNFjc_330348-330752,NOR
V7iP21EzQi4_019488-020086,NOR
VJnx9AqB8gc_032220-032938,NOR
VSqVhsK0kLI_034059-034465,NOR
VSqVhsK0kLI_235887-236405,NOR
VZHhpyj4v60_001578-002308,NOR
VnwTmeVAwBY_145044-146062,NOR
VwVEowNGOpU_145518-146578,NOR
VwVEowNGOpU_400569-401191,NOR
W-btuHPAjWY_062891-063258,NOR
W3Pd_hKNQcg_001053-001471,NOR
W3QIq_fLxVY_343503-345079,NOR
WF6gV4QrfT4_261338-270308,NOR
WXBaqu7r8AY_064707-065025,NOR
WXBaqu7r8AY_301821-302673,NOR
WXBaqu7r8AY_540361-541025,NOR
WmCNBY0Zog8_156717-157297,NOR
WtMTYcsUFik_092664-093178,NOR
Wyp6XoqaNvQ_006264-006895,NOR
X3YD0ur07zY_198408-198814,NOR
X7961OKRBgc_245826-247478,NOR
X9e0Y3qkGUU_101249-101771,NOR
XIuawE6zEEM_006534-007518,NOR
XJfWEhm__14_163644-163954,NOR
XMbBtIqVs-g_089349-090473,NOR
XMbBtIqVs-g_328119-328535,NOR
XXZbQ-BZkIQ_039780-040138,NOR
X_nU7pO47Po_019410-020216,NOR
X_nU7pO47Po_240744-241371,NOR
X_nU7pO47Po_509382-510435,NOR
XuX7a8F7IJg_106705-107139,NOR
XuX7a8F7IJg_341901-343123,NOR
Y4RPWi8p69k_129228-129620,NOR
YcjD9DX8ejA_002334-002850,NOR
YiEa94lZYPg_249021-249348,NOR
YvftK2ZdnPw_009096-009564,NOR
Z-GEDqPELbU_187755-190489,NOR
Z4ioUkDUivY_025062-025586,NOR
Z4ioUkDUivY_261027-261869,NOR
Z4ioUkDUivY_486492-487854,NOR
ZEgx2BvGhns_031092-031450,NOR
ZHxjxrU3CpI_032602-033338,NOR
ZL3vcx0K7aU_091989-092777,NOR
ZL3vcx0K7aU_311496-312178,NOR
ZL3vcx0K7aU_526587-527227,NOR
ZM0TYl_nxlg_042582-045742,NOR
ZQyYoVk0FG4_014841-018819,NOR
ZRMExddZtAw_229835-230248,NOR
ZRMExddZtAw_470706-471335,NOR
ZTZA0vYzjPw_005139-006683,NOR
ZU34ozeJEio_228273-228755,NOR
ZgN73jL4PMI_074253-074921,NOR
ZgN73jL4PMI_300984-301638,NOR
Zix2cpxm2tc_082023-082551,NOR
Zix2cpxm2tc_395139-397503,NOR
ZmfzVZsU7IA_054558-054905,NOR
ZwANMZu91i4_222617-222938,NOR
Zy56MEOp2-E_016028-016636,NOR
_-WnDW_DrXU_194946-195682,NOR
_5hdeOEW5f8_054116-054601,NOR
_DLF6sBO2T4_101987-102589,NOR
_Jkp8dc2d1w_116025-116451,NOR
_Jkp8dc2d1w_351101-352309,NOR
_Mrv7FgPEDE_005591-005963,NOR
_Tf7gsdUlDk_059149-060751,NOR
_TlfE1NN2ss_025302-026058,NOR
_TlfE1NN2ss_258681-259789,NOR
_YHzFl7lsyU_001179-002767,NOR
_eyJ-Q3RO9o_049710-050060,NOR
_ityzkykeps_027591-028431,NOR
_jOlr1IZBAo_202646-203278,NOR
_tuFN7o_vk8_148538-149086,NOR
_w1uEOelTkY_065745-066437,NOR
_w5kMmd53Lg_073401-073755,NOR
_zNYUkxug8k_012311-012631,NOR
a0PfE00vG3g_089711-090085,NOR
a0PfE00vG3g_384690-385852,NOR
a0YpPIpv7ik_195762-196574,NOR
a2re23FqLaU_138439-139397,NOR
aLR6g7Dyow0_024165-024569,NOR
aQ419UL3K98_368041-371909,NOR
abXQBpINHNw_005160-005576,NOR
acjKnlN3DAY_155661-156607,NOR
amOCEqyAR3c_165090-166264,NOR
ankvIa25Cpo_248034-250008,NOR
aq3hfDxGY8A_079671-083759,NOR
as565iRkGLI_109977-110560,NOR
atNoxj0QijA_105204-105561,NOR
atpRfUxCh0w_051234-051622,NOR
bOEvtbhrbCk_039264-039694,NOR
bbBhMYltAwA_180095-180745,NOR
bjlhDxIC_Do_079905-080713,NOR
bjlhDxIC_Do_340101-341001,NOR
bve0MofoZRc_134787-135101,NOR
bve0MofoZRc_342869-343183,NOR
c5dSQrOGWnI_036785-037261,NOR
c5dSQrOGWnI_270188-270734,NOR
cHe8Z5PhocY_040233-041071,NOR
cHwo7W9oxaY_286854-288630,NOR
cPvQZkd5Yjs_386328-389336,NOR
cQD3HwSn0iE_228529-229807,NOR
cSBBUZisyGo_065374-066084,NOR
cSBBUZisyGo_329871-330757,NOR
cd5S0_qPWbE_073667-079705,NOR
ct-dSi694-Y_055247-055654,NOR
d1vSK3CEZTY_160341-162679,NOR
d230m2XYRvQ_040384-040946,NOR
dABkLwOBXmc_260859-261715,NOR
dDjKbEawQEc_184419-184889,NOR
dFSui-PZD4U_121508-121899,NOR
dFSui-PZD4U_347677-348307,NOR
dFzG7j3oklw_216375-217157,NOR
dL51mn3cXac_020754-021304,NOR
ddnBXfEzcNo_119034-119817,NOR
ddnBXfEzcNo_535125-536167,NOR
deCychHMJ70_242250-242866,NOR
diciFM481ZY_019548-020506,NOR
dzKLsAiI0jY_042186-042622,NOR
e1MVRIDhCbA_024228-024562,NOR
e4tGl-r3eR4_049755-051541,NOR
e9brg77mEiU_200231-200907,NOR
eGmyHBoVJso_103341-103786,NOR
eH893UCC_4Q_161260-161630,NOR
eWtDfqJ4ftc_037440-039600,NOR
eWtDfqJ4ftc_302844-304008,NOR
eihI1J0yG5M_178982-182348,NOR
erNc_bqEzis_087003-087317,NOR
etMs__sWOiM_246504-247306,NOR
euaHMBq3_u8_163755-165299,NOR
f-P2Zc2jfiY_044418-044990,NOR
f0Io0qH82FY_026997-027531,NOR
f6eTGEUgFRw_021972-024596,NOR
f70V-9mzS0s_244725-245341,NOR
f70V-9mzS0s_475668-479110,NOR
fPnvMU_JdhY_048339-048835,NOR
fYSH-fCTWRY_018582-020188,NOR
fYSH-fCTWRY_248184-248948,NOR
fYSH-fCTWRY_507045-507364,NOR
fgQfdLRadHc_108495-109829,NOR
foo0gtbT3mU_005767-006695,NOR
g-mt1kwbhQs_053397-054642,NOR
g3OvFol9e2E_148371-148713,NOR
g3OvFol9e2E_382349-383587,NOR
g469BQm4wYU_067182-068252,NOR
g6aKtIZwQI8_080273-083541,NOR
g6aKtIZwQI8_334257-334797,NOR
g9-LUPfkDns_170379-173067,NOR
gCu7HtSN3LQ_209240-211690,NOR
gEs7NkwxJLU_047884-048586,NOR
gIdKnixoSJg_018378-018760,NOR
gK2ywqNq0iI_102141-103027,NOR
gK2ywqNq0iI_343737-344147,NOR
gUvfHgrAtSs_018385-018737,NOR
gW-gl6iKxk4_119781-120993,NOR
gXZBZj_QD_Y_045426-045830,NOR
gZa_-04NFGc_135345-136159,NOR
gcIfDW48M9s_149238-149768,NOR
gcIfDW48M9s_450152-451238,NOR
gnOdjHYCtFA_127956-128868,NOR
gnOdjHYCtFA_445718-446859,NOR
h1Hz0ZXx75k_007873-008316,NOR
h1qfvuT-l3Y_042312-044336,NOR
h1qfvuT-l3Y_294723-297343,NOR
h22S0uY_ZZc_225648-229392,NOR
hOlF82DsbY0_103947-104515,NOR
hSkS_ICRIpY_151056-151700,NOR
hUAjdhFR1Mc_048162-053578,NOR
--s9_lAJV2c_000027-000413,NOR
--s9_lAJV2c_040575-041417,NOR
-4Zg_ErN0nM_019235-019693,NOR
-5ZTQIULZdk_005814-007014,NOR
-AFc2LlToHc_023805-024259,NOR
-OLNNR_Iqoo_042348-042822,NOR
-bu6uPJ4TUk_000948-002062,NOR
-e0s2ma7dL0_045919-047411,NOR
-mDTFhKQdg8_018089-018461,NOR
-mDTFhKQdg8_047847-048527,NOR
-o9xTlIieig_023664-023992,NOR
-tMKijalWME_009579-009927,NOR
-tMKijalWME_045732-047390,NOR
-tMKijalWME_073017-073385,NOR
-tMKijalWME_098857-099563,NOR
-tMKijalWME_129957-131221,NOR
01qHAvVsLWs_022621-023373,NOR
01qHAvVsLWs_051417-052548,NOR
0FMJpVF5vs4_009546-009938,NOR
0FMJpVF5vs4_036561-037083,NOR
0FMJpVF5vs4_076797-077777,NOR
0J3_s6Hq3P8_039128-042494,NOR
0JBA5mqyC0E_004752-005096,NOR
0JBA5mqyC0E_033311-033803,NOR
0JBA5mqyC0E_069794-070286,NOR
0LANsLrVGfE_029943-037447,NOR
0xmTmYEEvrs_006010-007109,NOR
0xmTmYEEvrs_038121-038483,NOR
0yDLaNHVHSQ_005391-005765,NOR
14pFKFY3XL0_011739-012205,NOR
14pFKFY3XL0_034452-036168,NOR
16ni_uvt7HQ_028870-031311,NOR
1E_N6FRtZ9Q_016500-017308,NOR
1E_N6FRtZ9Q_050601-051203,NOR
1M8pmWJbY6s_014496-014858,NOR
1cJt6RPCf4M_029933-030283,NOR
1oAPr3uPFt0_002559-002949,NOR
1oAPr3uPFt0_036621-038035,NOR
1oAPr3uPFt0_063720-064324,NOR
1oAPr3uPFt0_098925-100027,NOR
1sK-dq2OvTQ_011849-016455,NOR
2DzOwt_uI64_000045-001453,NOR
2DzOwt_uI64_038586-038964,NOR
2m95y0YkcR0_003118-006994,NOR
2wVuk0etek0_021441-022661,NOR
3-G-9xWAOY4_007311-007667,NOR
3-G-9xWAOY4_038644-041178,NOR
3AB8C20upIQ_042774-043082,NOR
3NaFa7zEo2k_011878-012254,NOR
3NaFa7zEo2k_053674-054060,NOR
3V--6C3KNRI_028536-029006,NOR
3V--6C3KNRI_067212-067816,NOR
3ZwJtuOe07U_057461-057763,NOR
42qOEaYrk1M_000243-000793,NOR
42qOEaYrk1M_043917-044293,NOR
4MKJjzI2FIs_006107-008625,NOR
4MKJjzI2FIs_033648-036668,NOR
4OfNJvPG5MQ_012118-012608,NOR
4OfNJvPG5MQ_059823-060299,NOR
4TR-jHjfa0Y_022716-023188,NOR
4afqiArtBsA_003114-003800,NOR
4cGBMDEt7x4_003651-005161,NOR
4cGBMDEt7x4_035355-036065,NOR
4y_znKHmRd4_021500-023700,NOR
5EWWS_mVwIU_002289-003677,NOR
5IBRFZtL0mA_020844-022222,NOR
5IBRFZtL0mA_073380-073744,NOR
5IBRFZtL0mA_105660-106549,NOR
5IBRFZtL0mA_138693-142421,NOR
5IBRFZtL0mA_186306-186986,NOR
5IBRFZtL0mA_216332-217628,NOR
5IBRFZtL0mA_244694-245108,NOR
5IBRFZtL0mA_292926-293320,NOR
5IBRFZtL0mA_342133-342649,NOR
5IBRFZtL0mA_386273-387183,NOR
5LpUmZoZqW4_027219-027917,NOR
5Ux_q8gfhyg_017269-018401,NOR
5Yjmd8yTpmg_028439-029226,NOR
5ZEXbjN1qyc_005777-007905,NOR
5mRtrwLSw68_015416-019435,NOR
5zDcS0bvolk_026160-026948,NOR
638r-m6w7to_020571-021041,NOR
638r-m6w7to_071646-072052,NOR
63tSfUs6R1M_057297-060865,NOR
6BUY-qKZjhc_069894-070216,NOR
6FRQTj5hcps_006873-007248,NOR
6FRQTj5hcps_037116-038110,NOR
6FRQTj5hcps_059923-060530,NOR
6FRQTj5hcps_093840-097204,NOR
6WraIr8tCTM_005082-006274,NOR
6hYGnwDaWmo_017243-017837,NOR
6lZr3KW0dvg_008560-008938,NOR
7jFkSHLzUb0_007639-007956,NOR
8AWLNqPqC6c_013479-014035,NOR
8m9_8M-UcDk_000075-002617,NOR
8m9_8M-UcDk_027755-028119,NOR
8tt2bv_KDO8_035424-036604,NOR
8tt2bv_KDO8_064776-065286,NOR
8zjI7cY7SdM_043794-044246,NOR
98SJISrkIt0_010749-011379,NOR
9GEDIh0MnCM_012639-013251,NOR
9GEDIh0MnCM_051382-051710,NOR
9PsIgAaAHYE_015924-017032,NOR
9lSgAWU7ffc_014540-015963,NOR
9lSgAWU7ffc_080355-081753,NOR
9lSgAWU7ffc_149667-150919,NOR
9mqUHAbFr1U_023259-023581,NOR
9v9J8wN684s_011593-016427,NOR
9xgriQRtLDw_027708-028307,NOR
A98-gN_Ltwc_005271-006289,NOR
A98-gN_Ltwc_038152-038808,NOR
ANkps1yw6nw_023095-025899,NOR
ASTH_BYlQt0_050739-054953,NOR
ASjAOLsODiE_028302-029780,NOR
AUrCt2HbDrE_000234-003460,NOR
Ac-gLlfey_A_008613-009029,NOR
AgUtg0TtCAc_035422-035968,NOR
AtuIgaQBZGs_009930-010546,NOR
AtuIgaQBZGs_054355-054840,NOR
Ax7oGmnd0m8_027758-028216,NOR
Ax7oGmnd0m8_065186-065968,NOR
BPzGvPYo1E0_005251-005615,NOR
BcvXswu9N7Q_001779-002083,NOR
BkpXlT5_AiE_000249-001355,NOR
BkpXlT5_AiE_026022-026400,NOR
C14OKEQ2kQw_025188-025648,NOR
CGUWrystcm8_000048-000434,NOR
CJtjrU3jItU_034488-034814,NOR
CJtjrU3jItU_069996-072716,NOR
CVia-WtiSm8_009147-009997,NOR
CoDSQ5If2M4_020520-024228,NOR
Cy6nK9HQPlw_022417-023467,NOR
D2_E04lvwOk_004638-005602,NOR
DL1TG_J-Bng_027273-028973,NOR
DNDWWmfkGXA_033154-033584,NOR
DiQ6TW9MZWs_073703-074483,NOR
DjdyUSJ9dtM_057120-058005,NOR
DjdyUSJ9dtM_115984-116647,NOR
DjdyUSJ9dtM_184274-186692,NOR
DjdyUSJ9dtM_271996-272618,NOR
