AiEubC4imBQ_013940-014597.wav,DZA,['ar: Arabic']
AiEubC4imBQ_015396-015750.wav,DZA,['ar: Arabic']
AiEubC4imBQ_016253-016609.wav,DZA,['cy: Welsh']
AiEubC4imBQ_017415-018437.wav,DZA,['ar: Arabic']
AiEubC4imBQ_018707-019047.wav,DZA,['ar: Arabic']
AiEubC4imBQ_020031-021189.wav,DZA,['ar: Arabic']
AiEubC4imBQ_021669-022561.wav,DZA,['ar: Arabic']
AiEubC4imBQ_022659-023083.wav,DZA,['ar: Arabic']
AiEubC4imBQ_023352-024038.wav,DZA,['ar: Arabic']
AiEubC4imBQ_024117-024491.wav,DZA,['sq: Albanian']
AiEubC4imBQ_024636-025284.wav,DZA,['ar: Arabic']
AiEubC4imBQ_025404-025744.wav,DZA,['ar: Arabic']
AiEubC4imBQ_026400-026866.wav,DZA,['ar: Arabic']
AiEubC4imBQ_027251-034065.wav,DZA,['ar: Arabic']
AiEubC4imBQ_034401-035047.wav,DZA,['ar: Arabic']
AiEubC4imBQ_035389-036123.wav,DZA,['ar: Arabic']
AiEubC4imBQ_036216-037104.wav,DZA,['ar: Arabic']
AiEubC4imBQ_037266-038130.wav,DZA,['ar: Arabic']
AiEubC4imBQ_038392-038904.wav,DZA,['ar: Arabic']
AiEubC4imBQ_038970-040816.wav,DZA,['ar: Arabic']
AiEubC4imBQ_041955-043353.wav,DZA,['ar: Arabic']
AnHc5EzTx9E_013578-014026.wav,DZA,['fr: French']
BcAORZxCQGw_000739-001798.wav,DZA,['ar: Arabic']
BcAORZxCQGw_001836-004240.wav,DZA,['ar: Arabic']
BcAORZxCQGw_005013-005609.wav,DZA,['ar: Arabic']
BcAORZxCQGw_005652-006052.wav,DZA,['ar: Arabic']
BcAORZxCQGw_006141-007689.wav,DZA,['ar: Arabic']
BcAORZxCQGw_007905-008233.wav,DZA,['ar: Arabic']
BcAORZxCQGw_008322-008794.wav,DZA,['ar: Arabic']
BcAORZxCQGw_009306-010036.wav,DZA,['ar: Arabic']
BcAORZxCQGw_010095-011575.wav,DZA,['ar: Arabic']
BcAORZxCQGw_012525-016541.wav,DZA,['ar: Arabic']
BcAORZxCQGw_017589-017921.wav,DZA,['ar: Arabic']
BcAORZxCQGw_018609-019025.wav,DZA,['ar: Arabic']
BcAORZxCQGw_019365-021389.wav,DZA,['ar: Arabic']
BcAORZxCQGw_022992-023486.wav,DZA,['ar: Arabic']
BcAORZxCQGw_023631-025225.wav,DZA,['ar: Arabic']
BcAORZxCQGw_025760-026406.wav,DZA,['ar: Arabic']
BcAORZxCQGw_026616-027804.wav,DZA,['ar: Arabic']
BcAORZxCQGw_028220-028835.wav,DZA,['ar: Arabic']
BcAORZxCQGw_029633-029950.wav,DZA,['ar: Arabic']
BcAORZxCQGw_032039-032764.wav,DZA,['ar: Arabic']
BcAORZxCQGw_033015-033491.wav,DZA,['lb: Luxembourgish']
BcAORZxCQGw_033549-034183.wav,DZA,['ar: Arabic']
BcAORZxCQGw_034431-035831.wav,DZA,['ar: Arabic']
BcAORZxCQGw_035883-037483.wav,DZA,['ar: Arabic']
BcAORZxCQGw_037590-040414.wav,DZA,['ar: Arabic']
BcAORZxCQGw_040851-041297.wav,DZA,['ar: Arabic']
BcAORZxCQGw_041527-041975.wav,DZA,['ar: Arabic']
BcAORZxCQGw_042531-042985.wav,DZA,['ar: Arabic']
BcAORZxCQGw_043032-043768.wav,DZA,['ar: Arabic']
BcAORZxCQGw_043845-044621.wav,DZA,['ar: Arabic']
BcAORZxCQGw_044907-046753.wav,DZA,['ar: Arabic']
BcAORZxCQGw_046797-047407.wav,DZA,['ar: Arabic']
BcAORZxCQGw_050424-052378.wav,DZA,['ar: Arabic']
BcAORZxCQGw_055932-056666.wav,DZA,['ar: Arabic']
BcAORZxCQGw_056709-057457.wav,DZA,['ar: Arabic']
BcAORZxCQGw_057963-058361.wav,DZA,['ar: Arabic']
BcAORZxCQGw_061766-062519.wav,DZA,['ar: Arabic']
BcAORZxCQGw_062896-064670.wav,DZA,['ar: Arabic']
C_fqeYeNaj4_045855-046281.wav,DZA,['ar: Arabic']
C_fqeYeNaj4_116664-117302.wav,DZA,['ar: Arabic']
CxjUusMYGrA_000027-000397.wav,DZA,['ar: Arabic']
CxjUusMYGrA_001107-002321.wav,DZA,['ar: Arabic']
CxjUusMYGrA_002364-002990.wav,DZA,['ar: Arabic']
CxjUusMYGrA_005007-005319.wav,DZA,['ar: Arabic']
CxjUusMYGrA_008482-009368.wav,DZA,['ar: Arabic']
CxjUusMYGrA_009474-010298.wav,DZA,['ar: Arabic']
CxjUusMYGrA_010371-011465.wav,DZA,['ar: Arabic']
CxjUusMYGrA_011544-012052.wav,DZA,['ar: Arabic']
CxjUusMYGrA_012372-012891.wav,DZA,['ar: Arabic']
CxjUusMYGrA_013172-013922.wav,DZA,['ar: Arabic']
CxjUusMYGrA_014310-014697.wav,DZA,['ar: Arabic']
CxjUusMYGrA_014741-015136.wav,DZA,['ar: Arabic']
CxjUusMYGrA_015794-016427.wav,DZA,['ar: Arabic']
CxjUusMYGrA_016767-017071.wav,DZA,['ar: Arabic']
CxjUusMYGrA_017388-017726.wav,DZA,['mt: Maltese']
Dvk8Q4qlzQQ_004350-004732.wav,DZA,['ar: Arabic']
Dvk8Q4qlzQQ_004776-005614.wav,DZA,['ar: Arabic']
EJnSxFhGn8U_007970-008489.wav,DZA,['ar: Arabic']
FrsSgiol5Pk_005064-005558.wav,DZA,['ar: Arabic']
FrsSgiol5Pk_008673-009013.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_000200-001280.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_001652-002346.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_002460-004554.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_004554-005668.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_005668-006060.wav,DZA,['sq: Albanian']
HOI9DW60vkQ_006267-006856.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_007158-007664.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_007868-008230.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_008422-008982.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_008982-010608.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_011102-011838.wav,DZA,['fr: French']
HOI9DW60vkQ_012054-012586.wav,DZA,['so: Somali']
HOI9DW60vkQ_012690-013510.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_013510-013894.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_013932-014878.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_014878-015480.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_015480-017192.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_020671-021647.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_021842-022220.wav,DZA,['mt: Maltese']
HOI9DW60vkQ_022920-023444.wav,DZA,['mt: Maltese']
HOI9DW60vkQ_023492-025058.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_025119-025602.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_025647-026683.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_027544-028292.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_028335-028645.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_028645-029707.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_029787-030211.wav,DZA,['ar: Arabic']
HOI9DW60vkQ_030504-030908.wav,DZA,['iw: Hebrew']
HOI9DW60vkQ_031802-033083.wav,DZA,['ar: Arabic']
ID9RARoaZW0_000027-000457.wav,DZA,['ar: Arabic']
ID9RARoaZW0_001114-003632.wav,DZA,['ar: Arabic']
JURvqyIrj8Y_013776-014168.wav,DZA,['ar: Arabic']
Km8mnkluyvo_027708-028202.wav,DZA,['ar: Arabic']
M_6vRnY41cs_000027-000349.wav,DZA,['ar: Arabic']
M_6vRnY41cs_000798-001194.wav,DZA,['ar: Arabic']
M_6vRnY41cs_002628-002956.wav,DZA,['ar: Arabic']
M_6vRnY41cs_003002-003440.wav,DZA,['ar: Arabic']
M_6vRnY41cs_003736-004919.wav,DZA,['ar: Arabic']
M_6vRnY41cs_005463-006163.wav,DZA,['ar: Arabic']
M_6vRnY41cs_007238-008212.wav,DZA,['ar: Arabic']
M_6vRnY41cs_009037-009493.wav,DZA,['ar: Arabic']
M_6vRnY41cs_009585-009917.wav,DZA,['ar: Arabic']
M_6vRnY41cs_009917-010977.wav,DZA,['ar: Arabic']
M_6vRnY41cs_011124-011862.wav,DZA,['ar: Arabic']
M_6vRnY41cs_011955-013479.wav,DZA,['ar: Arabic']
Mk80UBrKoao_002030-002410.wav,DZA,['iw: Hebrew']
Mk80UBrKoao_002987-003940.wav,DZA,['ar: Arabic']
Mk80UBrKoao_004056-004486.wav,DZA,['iw: Hebrew']
Mk80UBrKoao_004539-006109.wav,DZA,['ar: Arabic']
Mk80UBrKoao_006219-007863.wav,DZA,['ar: Arabic']
Mk80UBrKoao_007980-008520.wav,DZA,['ar: Arabic']
Mk80UBrKoao_010155-010487.wav,DZA,['tg: Tajik']
Mk80UBrKoao_011853-012997.wav,DZA,['ar: Arabic']
Mk80UBrKoao_014066-014806.wav,DZA,['uz: Uzbek']
Mk80UBrKoao_015352-015922.wav,DZA,['ar: Arabic']
Mk80UBrKoao_016074-016482.wav,DZA,['ar: Arabic']
Mk80UBrKoao_031888-032232.wav,DZA,['ar: Arabic']
Mk80UBrKoao_032397-033819.wav,DZA,['ar: Arabic']
Mk80UBrKoao_034344-035062.wav,DZA,['ar: Arabic']
Mk80UBrKoao_035493-035863.wav,DZA,['ar: Arabic']
Mk80UBrKoao_036105-036547.wav,DZA,['so: Somali']
Mk80UBrKoao_036624-038470.wav,DZA,['ar: Arabic']
Mk80UBrKoao_038559-039595.wav,DZA,['ar: Arabic']
Mk80UBrKoao_039759-040247.wav,DZA,['ar: Arabic']
Mk80UBrKoao_042957-043407.wav,DZA,['ar: Arabic']
Mk80UBrKoao_044104-044760.wav,DZA,['ar: Arabic']
Mk80UBrKoao_044886-045634.wav,DZA,['ar: Arabic']
Mk80UBrKoao_046093-046617.wav,DZA,['ar: Arabic']
Mk80UBrKoao_046704-047400.wav,DZA,['ar: Arabic']
Mk80UBrKoao_053097-054025.wav,DZA,['ar: Arabic']
Mk80UBrKoao_054852-055267.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_000162-002102.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_007920-008584.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_008667-009157.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_009609-010609.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_012393-012709.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_014082-014638.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_014871-015277.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_015318-015790.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_017095-017899.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_018246-018608.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_024579-025091.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_025149-025727.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_026142-026474.wav,DZA,['mt: Maltese']
Okx6_IYnkjU_026604-026950.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_027477-028008.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_028176-028527.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_028952-029358.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_029427-029737.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_031170-031666.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_032739-033205.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_034143-034621.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_035598-036056.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_036210-036716.wav,DZA,['ar: Arabic']
Okx6_IYnkjU_039360-041130.wav,DZA,['ar: Arabic']
OtnNK-yY3eQ_007983-008503.wav,DZA,['ar: Arabic']
OtnNK-yY3eQ_012132-012800.wav,DZA,['mt: Maltese']
OtnNK-yY3eQ_016326-016690.wav,DZA,['ar: Arabic']
OtnNK-yY3eQ_016758-017086.wav,DZA,['ar: Arabic']
PDHOE4l3zRs_013391-014060.wav,DZA,['ar: Arabic']
PogqhSXHIBM_000027-001639.wav,DZA,['ar: Arabic']
PogqhSXHIBM_001695-002173.wav,DZA,['ar: Arabic']
PogqhSXHIBM_002932-003602.wav,DZA,['ar: Arabic']
PogqhSXHIBM_003652-004578.wav,DZA,['ar: Arabic']
PogqhSXHIBM_004578-004964.wav,DZA,['ar: Arabic']
PogqhSXHIBM_005058-006352.wav,DZA,['ar: Arabic']
PogqhSXHIBM_006656-007079.wav,DZA,['ar: Arabic']
PogqhSXHIBM_007511-007831.wav,DZA,['ar: Arabic']
PogqhSXHIBM_008223-008641.wav,DZA,['ar: Arabic']
PogqhSXHIBM_008979-009515.wav,DZA,['ar: Arabic']
PogqhSXHIBM_010213-011023.wav,DZA,['ar: Arabic']
PogqhSXHIBM_011023-011553.wav,DZA,['ar: Arabic']
PogqhSXHIBM_011631-012395.wav,DZA,['ar: Arabic']
PogqhSXHIBM_013528-015219.wav,DZA,['ar: Arabic']
PogqhSXHIBM_015219-015688.wav,DZA,['ar: Arabic']
PogqhSXHIBM_015950-016290.wav,DZA,['ar: Arabic']
PogqhSXHIBM_016558-018350.wav,DZA,['ar: Arabic']
PogqhSXHIBM_018402-019246.wav,DZA,['ar: Arabic']
S94aZCXL6Lc_022487-022879.wav,DZA,['ar: Arabic']
S94aZCXL6Lc_095607-095919.wav,DZA,['ar: Arabic']
S94aZCXL6Lc_104829-105293.wav,DZA,['ar: Arabic']
SkM5teCymoc_003321-003672.wav,DZA,['ar: Arabic']
SkM5teCymoc_004022-004831.wav,DZA,['ar: Arabic']
SkM5teCymoc_006231-006693.wav,DZA,['ar: Arabic']
SkM5teCymoc_006777-007363.wav,DZA,['ar: Arabic']
SkM5teCymoc_007420-008343.wav,DZA,['ar: Arabic']
SkM5teCymoc_008442-008952.wav,DZA,['ar: Arabic']
TATnECsyKSI_008489-008933.wav,DZA,['ar: Arabic']
TATnECsyKSI_010233-011717.wav,DZA,['ar: Arabic']
TATnECsyKSI_012227-013041.wav,DZA,['ar: Arabic']
TATnECsyKSI_013041-015049.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_000030-000892.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_001077-001447.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_001620-001928.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_002028-002402.wav,DZA,['fr: French']
TOKpo0MZGC8_002448-003452.wav,DZA,['fr: French']
TOKpo0MZGC8_003495-003953.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_007578-008488.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_009519-009957.wav,DZA,['so: Somali']
TOKpo0MZGC8_011011-011339.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_011787-012127.wav,DZA,['iw: Hebrew']
TOKpo0MZGC8_012495-012905.wav,DZA,['sl: Slovenian']
TOKpo0MZGC8_012996-013538.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_014278-015422.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_015837-016849.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_016917-017395.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_018141-018575.wav,DZA,['ar: Arabic']
TOKpo0MZGC8_018657-019333.wav,DZA,['ar: Arabic']
TbuavRKXV1g_008394-009012.wav,DZA,['ar: Arabic']
Tg8BhS1AhJ8_016662-017062.wav,DZA,['ar: Arabic']
Tg8BhS1AhJ8_053298-053602.wav,DZA,['ar: Arabic']
Tg8BhS1AhJ8_060723-061154.wav,DZA,['ar: Arabic']
Tg8BhS1AhJ8_100782-101140.wav,DZA,['el: Greek']
X1KXmXqogH4_157218-157552.wav,DZA,['ab: Abkhazian']
X1KXmXqogH4_176665-177089.wav,DZA,['ar: Arabic']
X1KXmXqogH4_181716-182092.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_000081-004285.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_019416-019912.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_030993-031325.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_038216-038584.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_038766-039350.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_039350-040444.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_040444-040922.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_045457-047441.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_047485-048963.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_049068-051310.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_054137-054647.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_054847-056591.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_057259-058187.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_058187-061091.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_062904-063872.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_064217-064732.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_064857-065751.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_065751-066089.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_066089-066443.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_073866-075888.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_075963-076749.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_076812-077196.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_077277-077785.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_078383-079771.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_079883-080879.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_080879-081621.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_081621-083101.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_083208-084122.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_084348-085058.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_085140-087526.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_088062-088558.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_088671-089529.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_089787-090289.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_090363-092267.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_092514-094398.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_094473-094901.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_095409-095729.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_095922-097102.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_097188-099596.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_099684-100682.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_101019-101755.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_101832-104720.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_104766-106733.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_106811-109159.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_112064-113474.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_113514-115576.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_115668-117302.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_117702-120652.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_120652-121096.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_121264-122011.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_122504-123259.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_123259-123596.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_123718-124120.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_124366-124714.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_124714-125018.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_125603-125967.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_125967-126693.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_126777-129423.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_130961-132354.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_133036-133708.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_133785-135847.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_136731-137375.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_137799-138339.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_139191-139671.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_140063-140395.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_140826-141366.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_141577-142003.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_142373-143181.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_143227-144019.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_144429-145539.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_146586-147348.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_147786-151166.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_151166-151664.wav,DZA,['nn: Norwegian Nynorsk']
X5l8M1Mfa3k_151664-152310.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_152397-154275.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_154275-154595.wav,DZA,['ba: Bashkir']
X5l8M1Mfa3k_155146-155950.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_156144-156778.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_157394-158800.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_159349-159851.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_160009-160387.wav,DZA,['az: Azerbaijani']
X5l8M1Mfa3k_160531-162339.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_162538-162976.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_162976-163418.wav,DZA,['ar: Arabic']
X5l8M1Mfa3k_163618-167130.wav,DZA,['ar: Arabic']
